Radio Frequency,Azimuth,Angle Of Elevation
5402.157217,1.118034426,1.475115591
5400.773803,1.786207499,1.688727712
5400,1.75719171,1.759716227
5403.573999,2,1.882877725
5404.035711,0.2329195,1.999551419
5410,0.387678013,0
5402.804001,0.537431327,0
5410,1.79928156,1.697515004
5400,0.183876602,0.016854844
5400,1.577993193,1.968526901
5400,1.733186488,1.838091326
5400,1.52193141,1.688220547
5400,0.36531544,0
5401.602283,0.548417,0
5400,1.786435529,1.608758093
5410,1.562347922,1.951068765
5410,1.775836557,1.928733726
5404.112773,1.788520005,1.695419023
5408.836564,1.960979233,1.721143509
5400.37536,1.54647845,1.552955416
5400,1.798091402,1.737508207
5403.687529,1.654759249,2
5400.958694,0.057827099,0.336404243
5400,2,2
5406.368351,1.978319075,1.818192653
5410,1.772442931,1.457821347
5410,1.899874824,1.868765315
5400,1.601865545,1.671630418
5400.308882,1.620610522,2.131566978
5405.33197,0.307565866,0.778544686
5400.768967,1.632213502,1.640758291
5400,0.3546637,0
5410,1.910120714,1.764272071
5410,1.958843713,1.804259098
5409.205749,1.624672349,1.561223379
5400,2,1.728669504
5400,2,1.719106453
5407.916859,2,1.896315225
5410,1.902849151,1.914910117
5410,2,1.940176005
5400,0.080933241,0
5410,1.921066506,2
5410,0.448369499,0.177299248
5402.326497,0.401297123,1.163967748
5400,1.598525305,1.631368483
5410,0.54675566,0.221696682
5400,0.57499089,0
5410,1.517953805,1.910360504
5400,1.841481376,1.865516123
5410,1.701371672,2
5404.3976,2,1.858256237
5400,1.889147111,1.908653637
5409.123755,1.713218629,1.905708883
5400.976092,1.514291709,2
5410,1.658039363,2
5400,1.719027807,1.916271281
5403.310675,1.530958619,1.669730889
5410,1.672349929,1.352414666
5410,1.915857196,1.597636076
5410,1.77167438,1.962813485
5400,2,1.487265044
5400,0.679936084,0.126448217
5400,0.32040361,0
5408.79946,0.87250637,0.707200948
5400,0.011118752,0.057407125
5400,1.99113188,1.904675409
5410,1.772769014,1.896190827
5402.797041,1.85820346,1.949223377
5400,1.322950671,1.684617564
5410,2,1.634579388
5400,0.326338272,0.106836398
5400,1.840277737,2
5400,1.904845104,2
5400,0.289776599,0
5400,1.826476392,1.634956662
5401.691394,1.820356283,1.880142232
5401.479025,1.579761221,1.921587225
5403.41715,0.201931499,0.029012996
5402.575388,1.341897882,1.793218603
5400,1.529669636,1.724201495
5400,1.641952029,1.941493038
5400,0.279824758,0
5404.551952,1.680532899,1.878013565
5409.823234,1.874230552,1.615904021
5400,1.964354955,1.595263952
5402.809335,1.690964408,1.995594739
5410,2,1.576616837
5400.911367,0.335856295,0.219331459
5410,1.670604542,1.66790191
5403.927551,0.563304882,1.596187361
5410,1.72261968,1.716538105
5400,0.320095295,0
5410,1.670800186,1.666881392
5408.521585,1.847968112,1.891066636
5410,1.816395713,2
5400,0.23496027,0.031596474
5403.549268,0,0.052326741
5401.744284,0.326002049,0.191130745
5405.07954,0.413698823,0
5410,0.082335933,0.079690822
5400,1.630618355,1.679579317
5400,1.895646864,1.712492285
5400.761179,0.067660303,0.404430401
5400,1.802557066,1.841973208
5400,1.920605793,1.89282458
5400,1.346873937,1.760168573
5400,0.612284928,0.383316101
5400,1.628557882,2
5400,1.557219251,2
5410,1.842819432,1.166631269
5400,1.887842459,1.515152729
5410,1.588279505,1.778319403
5407.757915,0.04998643,0
5400,2,1.498228233
5405.472481,0.080779393,0
5410,0.499485879,0.302999221
5410,1.631861604,1.58512547
5400,2,1.825179611
5408.893068,0.224558732,1.897550956
5400,0.280636254,0.067855335
5406.885494,1.575592761,1.705023061
5405.121898,1.849995888,1.983353158
5400,0.359708293,0
5406.169978,0.740932154,1.963225611
5405.284952,1.707940715,1.750120301
5410,1.388335814,2
5400,0.595819549,0.142488772
5400,1.743391292,2
5405.519037,1.945501844,1.456739935
5400.086559,1.62550967,1.843911483
5400,0.21634746,0.061928121
5400,0.55414056,0
5400,0.402817607,0
5400,1.797680083,2
5400,0.438513808,0
5400,1.752827917,1.965475506
5410,2,1.744289428
5400,1.875739099,2
5410,1.809923408,1.938006405
5405.098333,1.711171874,1.588377862
5405.558092,1.505352518,1.950295681
5400,1.798441869,2
5400,0.647781173,0
5407.090153,1.554378752,1.764974356
5406.471547,0.413124731,0.060919623
5406.154077,0.606972121,0
5402.976634,0.786503778,1.750584814
5400,1.824521076,1.564714547
5400,2,1.725125604
5409.530314,0.380639504,0.535066692
5406.432694,1.776150744,1.689756273
5407.646483,1.780977265,2
5400,1.947304721,1.927585443
5410,1.73969112,1.772012325
5410,0.13477164,0
5398.764652,1.679416002,2.060531028
5400.92918,0.199330912,1.878533166
5400.930227,0.517745442,1.088312747
5400,0.63616802,0
5400,1.951912971,1.815415549
5400,1.596430024,1.935543554
5400,1.503493532,1.7741452
5410,2,1.561146657
5410,1.740996358,1.780227501
5400,0.009923563,0.077577878
5400,1.775002539,2
5407.165566,1.477957796,2
5401.12859,1.771720055,1.910434211
5410,0.333949948,0.086212249
5410,1.654629062,1.838419755
5400,1.849002188,2
5400,1.836318906,1.330595054
5407.9729,0.067862772,0
5407.08693,1.77103855,1.893529025
5400,1.82986841,1.751687238
5400,1.819349449,1.547214098
5404.889763,0.385259591,0
5410,1.877057614,1.529548146
5400,1.947417327,1.904178468
5400,0.32675633,0
5400,0.19562979,0.385755068
5399.097324,-0.042317776,0.28001989
5400,1.902333419,2
5403.853126,0.167200448,0
5401.901886,1.695855792,1.84332415
5400,0.172765412,0.026031491
5400,0.236134866,0
5402.706392,0.392285342,0.490365223
5403.522061,1.632872097,2
5400,0.159579372,0
5400,1.601781781,1.959130985
5400,1.852772005,1.708451145
5400.149453,1.680166639,1.289581262
5400,1.868229146,1.590366876
5400,0.363790639,0.109931696
5409.319711,0.373685621,1.077442998
5402.140683,1.685894011,1.771765761
5403.61159,0.36235995,0
5408.359526,1.890877082,2.051819351
5405.579713,1.839711852,1.902670059
5400,1.626470117,1.980189405
5400,1.52001896,1.954427071
5408.26814,1.441713426,1.935999462
5408.03369,0.721399827,0
5405.813597,0.213162119,0.957224552
5403.179375,1.892129206,2
5400,1.961707845,1.5462323
5406.091555,1.9328166,1.761758271
5400,1.477290006,1.876601763
5410,0,0.088961796
5400.500555,1.977812129,1.976033041
5400,2,1.739676251
5404.913309,1.777681939,1.94061773
5410,1.51402375,1.608598159
5398.720157,0.367886342,0.041829142
5400,1.961761367,1.873463946
5400,1.313803973,1.456922758
5400,1.848994656,2
5400,1.761397955,1.409801758
5408.55241,1.398731715,1.267467493
5408.081652,1.793640901,2
5410,1.439586404,2
5406.854977,1.786897138,1.653054487
5401.440794,0.472635751,0
5400,1.699502357,1.618990451
5400,2,1.543507893
5402.424473,1.846428047,0.326213433
5406.201179,0.139024466,0.295962145
5399.801156,1.840433138,1.897775895
5410,1.668026963,1.935618892
5403.270384,1.77576195,1.580728197
5400,0.378107648,0.125471425
5400,1.714565015,1.689713508
5401.870119,0.762059757,0.038844119
5401.141506,0.10115942,0
5410,1.429335322,1.587121913
5400,1.605392485,1.885531856
5407.451411,1.538594221,0.421761349
5406.712104,1.866790427,2
5407.871997,1.869437411,1.883517799
5400,1.616569131,1.465533385
5406.837877,0.80350781,1.939872683
5400,1.800422191,1.884962389
5401.106168,0.418394641,0
5406.50279,0.153239965,0
5400,1.923247907,1.923402698
5400,1.824152759,1.829907575
5400,1.738052859,1.868445219
5410,0.779996773,0.292697472
5410,0.38180776,0.098951416
5400,0.551423631,0
5400,0.265435546,0
5404.829236,0.185036829,0.631845361
5408.858992,0.152472105,1.589581415
5400,1.655017112,1.87380333
5400,1.946012825,2
5400,1.72137328,1.947904363
5410,1.650965114,2
5410,1.700453132,1.559367135
5400,0.319082625,0
5409.855627,1.423810063,0.561669978
5400,2,1.720742718
5400,1.880535783,1.714369384
5404.404247,1.693738137,2
5400,0,0
5401.383482,0.856413707,0.258270813
5400.985457,1.602424976,1.789156849
5402.592139,0.348384698,0.004274456
5400,1.693068621,1.718879507
5400,0,0.264342963
5410,1.884671941,2
5400,1.853289139,1.750948704
5400,1.644089031,1.964819887
5409.328663,1.742938992,2
5400.243925,1.823392379,1.83365118
5405.109517,0.719510441,0.204782855
5400,1.568719199,1.871393298
5400,1.679851533,1.701226011
5400,1.861242338,1.939425555
5409.828263,1.95447407,1.867256583
5400,1.749210593,1.461284455
5400,1.816398762,1.688894245
5408.180918,0.16061662,0.901475468
5400,0.229201049,0.140925548
5400,1.949410119,2
5400,1.902950686,1.547224472
5400,0.33188656,0.30520297
5410,1.944308698,1.849182066
5400,1.760531472,2
5410,1.710100917,1.873173684
5400.810942,0.606506426,-0.022480241
5404.723228,0.683781835,1.732264041
5400,1.679175037,1.84556217
5410,1.784886206,1.421729851
5400,0.194469979,0
5400,0.268000363,0.294393228
5407.20357,1.911940786,1.519661244
5407.888796,1.736957749,1.819871945
5400,1.788950589,1.921501441
5402.933611,0.405112716,0.025721619
5410,0.248105114,0
5403.943618,1.540994609,1.848822593
5409.697624,0.687743024,0.332175561
5410,2,1.818469427
5410,1.779497461,1.733546324
5408.864243,1.910913833,1.743270146
5408.733051,2,1.795539115
5410,1.889200501,1.857715305
5407.491493,0.549663917,1.036627535
5400,0.649781172,0.250373667
5400,1.322579598,1.999751365
5400,2,2
5400,1.748794333,1.730936783
5400.646104,1.119424473,0.530669148
5410,1.943551319,1.609847444
5407.958024,1.840613458,1.757879248
5409.802368,1.674442477,1.797331316
5404.368865,1.830286752,1.605040725
5401.932929,1.55319158,2
5405.696474,1.759589901,1.784169024
5400,1.904836493,1.808003458
5410,1.813419505,1.740437431
5400,1.789453711,1.953574178
5400,0,0.168249117
5400,1.858091154,1.601729795
5409.856461,2,1.845241092
5400,1.837143341,1.501918765
5405.930863,1.702544056,1.514996647
5400,1.689173999,1.450596019
5410,1.967447826,1.813291241
5400,1.663071747,1.529528805
5404.568131,0.096511032,0.893715488
5402.541801,2,1.803983412
5402.283027,1.023261449,1.53105139
5400,2,1.638542125
5403.120536,1.518022785,2
5400,1.833757518,1.541192878
5401.397962,0.024047607,1.220142635
5400,1.797923516,1.807835898
5400,2,1.814043932
5400,0.15392262,0
5405.959863,1.544067524,0.225245502
5408.747692,0.760469054,0.059201442
5401.432403,1.639430294,1.638920338
5400.760259,1.647820758,1.629088594
5402.785134,0.078000524,0.999566783
5404.028166,1.84109125,1.85981675
5400,1.400622709,2
5410,1.925022516,1.706364635
5400,0.41927216,0.08384614
5400,1.776763927,1.816885955
5400,1.949490205,1.531700431
5406.993714,1.716803701,1.585824089
5403.148703,2,1.933153502
5410,1.531219015,1.904086952
5404.876558,1.89797374,0.115360591
5400,1.914012563,2
5400,1.480812976,1.908691852
5410,1.783808982,1.993356882
5407.795566,0.309666012,1.21800965
5402.166086,1.871394123,2
5407.707401,2,1.508592265
5403.083179,1.375871059,1.788476052
5410,0.373311948,0.230176626
5400,2,1.736558679
5400,1.969907627,1.82885118
5401.04955,0.50388312,0.212939444
5400,2,2
5400,0,0.326922792
5410,1.82220562,1.449675399
5404.609138,0.538062557,1.322130285
5402.547209,1.912171689,1.732097154
5410,1.751117874,2
5400,0.615922142,0
5410,0.287065379,0
5400,0.246641076,0.009034865
5400.982926,1.323488328,0.939217824
5401.741723,2,1.885633565
5407.43192,1.563197856,1.996579249
5410,1.651753985,1.902082766
5400,2,1.699389641
5407.154081,0.004341173,0.104582233
5409.569092,1.245218653,0.244851064
5400,1.826415278,1.925638388
5407.149332,0.327133961,0
5402.934004,0.487661164,0.03870354
5410,1.783176926,2
5403.272124,0.171314094,0
5400,1.780330234,1.670762352
5410,0,0
5400,0.068962762,0.025757724
5406.829763,0.341570854,0.086721278
5409.670753,1.693084884,1.95587389
5407.293289,1.85848367,1.608521619
5406.762326,0.64844077,1.219847209
5403.014743,0.108988183,1.697170356
5410,2,1.896414684
5410,1.716972115,1.998663108
5410,0.259677526,0.065063605
5405.020248,0.542136289,0
5400,1.736898086,2
5400,2,1.921738762
5400,1.672169022,1.98498929
5400.5233,1.503210781,1.837190467
5410,1.792881863,2
5409.336632,0.424404575,0
5400,1.771604111,1.274801501
5408.625771,1.819403387,1.732372325
5400,1.548384069,1.74663363
5406.885332,1.884181906,1.707822235
5400,2,1.748043503
5410,2,1.769513999
5400,1.836544853,1.594478214
5400,0.110290568,0
5407.32677,1.725895973,2
5400,0.122705407,0.005292444
5410,1.856263224,1.755499005
5409.911291,1.855998487,0.597973789
5401.343485,0.304586007,0.116824324
5404.215493,0.361894372,0.147517983
5410,0.387434182,0
5400,1.821673223,1.867989708
5399.755924,1.680083739,1.974089755
5400,1.64216009,2
5410,0.77981512,0.097201336
5400,1.410299563,1.719749525
5404.796359,1.910397365,0.039883756
5401.045266,1.876088018,1.789982983
5407.401913,1.497203679,1.725011399
5400.284309,1.657465554,1.567309576
5400,0.188124745,0.015543073
5400,1.5172882,1.726588983
5410,1.704745686,1.86852011
5408.815645,1.828418062,1.668103037
5405.331012,1.762358781,2
5401.816729,1.513369616,1.899747698
5400,0.234037655,0
5409.218774,1.772255999,1.793168457
5406.920304,1.508546488,1.978613304
5400,1.633858802,2
5400.449761,1.85769789,1.813197778
5400,1.693411058,1.684874814
5400,0.069442597,0.203864553
5403.792807,1.472247798,2
5400,0.162023914,0
5400,1.944231834,1.664007968
5406.938107,0.063870127,1.035573794
5402.01611,1.924212831,1.685900184
5400,1.78997358,1.899622385
5407.411966,0.338465476,0
5410,1.439994093,1.874500715
5403.584376,0.70501104,0.779099188
5406.354748,0.220957091,0
5403.160665,0.015467271,0
5410,1.879843156,1.899575813
5402.885111,1.123768518,1.458768758
5400,1.650988676,1.967853468
5400,1.984967778,1.682844058
5409.851861,1.535803259,1.787095943
5400,1.877265813,1.41529358
5409.782564,1.269588365,1.242823099
5400,1.676897019,1.939339006
5400,1.912044937,1.974603987
5410,1.781688082,1.807251309
5410,1.990520272,2
5410,1.981752531,2
5400.545744,0.169792201,0.012027944
5407.99285,0.619888715,1.957381693
5405.284833,0.547966805,0.220277641
5400,1.749932399,1.903863939
5400,0.543006137,0.048473828
5400,1.70044093,1.794337873
5410,1.885756645,1.844947905
5400,1.944971212,1.703794202
5400.228341,1.519833674,1.642582584
5402.488363,1.400304901,1.883294295
5400,0.298573767,0
5405.954161,1.659731089,0.203589908
5400.715742,0.315312632,0.073002038
5408.845053,1.783192429,1.508196864
5405.49594,1.885603684,1.189677883
5400,0.360172104,0
5400,1.907062477,1.581250236
5400,1.492261103,1.894268656
5404.862505,2,1.678000804
5400,1.375548909,2
5400.550236,2,1.99174432
5400,1.565564735,1.485688011
5401.262176,1.564412883,1.84762349
5400,0.384528337,0.062318113
5402.439516,1.639822021,2.072834734
5400,1.529797689,1.796534981
5410,1.870526348,1.822107272
5400.365544,1.893087788,1.173095619
5400,0.103813589,0.152283509
5400,0.151967242,0
5405.903268,2,1.826277594
5401.483269,1.657638219,1.946762195
5410,0.244396444,0
5402.948422,0.154160879,0.106191716
5410,1.818699643,1.669851293
5400,0.369863826,0.07752807
5408.749696,1.70594637,2
5409.658045,1.5091286,1.796536298
5402.895577,0.509813436,1.551422808
5410,2,2
5400,1.759751498,2
5400,1.978475967,1.923512521
5400,2,1.923709242
5400.945204,0.683501241,0.183481774
5400,1.936313145,1.859858584
5400.253376,0.2706874,0.046742962
5405.034257,1.94548914,1.167888269
5401.055956,1.521993162,1.786372146
5399.296017,1.91447047,1.854981214
5404.244125,0.151572799,1.444407071
5400,0.423396881,0.06068799
5410,0.457564903,0.024209445
5410,1.621947048,1.932395873
5410,0.512050431,0
5410,0.283442969,0.05754234
5400,0.188450501,0.041265377
5408.694649,1.727047374,1.83991356
5410,0.475045352,0
5400,1.64999579,1.765459227
5400.07887,1.955145989,1.639321184
5410,1.797730728,1.615942116
5409.736341,0.348167052,0.533254597
5400,1.472361374,1.812452991
5407.883676,0.13365008,1.856468395
5400.419274,1.811687099,1.543820386
5407.368464,0.415554912,1.593599652
5410,2,2
5407.03609,1.78462035,2
5405.408686,1.596573877,1.989270839
5400,1.788941007,1.741019578
5400,1.966029485,1.755072788
5407.642327,1.797923614,1.644575208
5410,1.592506291,1.81114568
5403.757477,1.795188467,1.783896104
5408.178614,1.981265187,0.468636141
5400,1.827964616,1.848318953
5400,2,1.820817145
5402.443363,1.772995759,1.965391603
5400,1.884885981,1.667834978
5407.051231,0.406019215,0.033494009
5402.712354,1.710579587,1.579365702
5401.450759,1.682191969,1.648417093
5400,0.302893115,0
5409.072933,1.570933168,1.994300186
5400,0.503307502,0.263847356
5406.85987,0.612361802,1.607312155
5400,1.532364129,1.965105409
5409.798943,1.668738891,1.816794481
5400.103688,1.574214209,1.69102418
5401.240894,0.320012694,0.262312315
5400.564833,0.033047522,1.480476063
5407.807093,1.649251712,1.787178423
5401.194461,1.735611956,1.454929367
5400.47461,1.38381779,1.651740757
5400,0.332501416,0
5400,1.983736221,1.761383445
5402.904496,0.488571268,0.060591476
5400,1.934100603,1.728926652
5401.21087,1.795550523,1.894223503
5400,1.51213065,1.594799885
5410,1.865503379,1.858096576
5400,1.596528652,1.714448363
5407.3164,1.606371412,1.839172764
5404.959664,1.932294526,1.665278325
5406.354817,1.950734469,0.491348228
5400,1.522284024,1.790080854
5410,1.736179043,1.654913348
5402.356028,0.343036582,0
5404.646558,0.245259667,0.087643932
5400.219247,0.741094656,1.088449233
5400,1.855711359,1.967748204
5400,0.445541804,0
5400,0.420964845,0.217593118
5400,2,2
5400.043619,2,1.519498565
5400,2,1.876138036
5410,1.896172476,1.643986091
5405.187229,1.96183991,1.924016027
5400,0.082057509,0.331883014
5410,2,1.615580503
5402.448034,0.075324363,0
5410,0.385733535,0.162052145
5400,1.542887073,2
5402.860982,1.958559255,1.063715409
5400,1.979889428,1.549623867
5400.915422,1.783282938,1.313866104
5400,2,1.456670054
5400,1.696254587,1.872285638
5410,1.931007175,1.775692271
5400,0.319303621,0.136794589
5400,1.614527825,1.776411851
5400,1.600286099,1.946803631
5406.322974,1.828021953,1.941940688
5400,0.51251243,0.349843335
5400,1.625845071,2
5403.537761,1.824771239,1.626569578
5410,0.374993578,0
5401.854134,1.777883472,1.728028456
5398.979962,1.889928501,1.851629821
5400,1.570915132,1.974172335
5410,1.953937886,2
5403.27251,1.64891182,1.758221048
5410,1.737256764,1.727945852
5410,2,1.677154898
5408.763542,1.361058564,1.769832139
5400,1.705643379,2
5405.103771,1.874556858,0.570182031
5401.101478,2,1.900896702
5407.564638,2,1.759292207
5410,0.475710911,0.398685972
5410,1.933644511,1.797577234
5410,1.578787874,1.673865147
5400,1.84463119,1.973964336
5402.22419,1.877256355,2
5402.77892,1.58501474,1.920891252
5400.470156,1.945905114,1.976815276
5400,0.31938087,0.380681346
5410.264211,2.046130023,1.652759049
5400.564835,0.465258351,1.703098843
5400,2,2
5400,1.666854069,1.957481358
5400,1.470033356,2
5400,0.121738943,0
5400.899682,2,2
5400,1.626588214,1.599319213
5401.278069,2.035606508,2.005819847
5400,1.692480219,1.752577793
5400.011463,2,1.931441623
5410,0.436332495,0.215266245
5400,2,1.56033021
5402.547832,0.190522971,0.923503279
5410,1.644126884,2
5400,1.92214169,2
5401.545733,1.805635354,1.626824088
5407.521968,1.752580041,1.599498887
5404.858351,1.976976567,1.898530346
