Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5410,116.955623,1.461904518,0.98746722,Emitter_2,Emitter_2
5410,160.0221305,1.8149982,1.986896262,Emitter_2,Emitter_2
5400,1042.043773,0,0,Emitter_1,Emitter_1
5410,133.832227,1.915696463,2,Emitter_2,Emitter_2
5400,127.6255296,1.25376214,0.837954206,Emitter_2,Emitter_2
5401.718726,129.797308,1.468571843,1.178410627,Emitter_2,Emitter_2
5401.750056,175.4673061,1.486889818,1.336373129,Emitter_2,Emitter_2
5407.362015,180.4425452,1.650874831,1.633134856,Emitter_2,Emitter_2
5404.977996,1047.396716,0.208962074,0.085283055,Emitter_1,Emitter_1
5400,113.5906104,1.553713151,1.726958678,Emitter_2,Emitter_2
5401.237724,114.4082748,1.33713382,1.357117952,Emitter_2,Emitter_2
5410,130.2696405,1.624402135,1.888633408,Emitter_2,Emitter_2
5401.706069,120.6481619,1.494405551,0.853915894,Emitter_2,Emitter_2
5400.982396,1021.403193,0.404040668,0,Emitter_1,Emitter_1
5400.362399,1019.515091,0.687059319,0,Emitter_1,Emitter_1
5400,1033.042824,0.347311483,0.124399793,Emitter_1,Emitter_1
5400,1043.256614,0.380158513,0.066965047,Emitter_1,Emitter_1
5410,102.620589,1.377131291,0.858123547,Emitter_2,Emitter_2
5403.415097,145.7752911,1.886258324,1.524695439,Emitter_2,Emitter_2
5400,145.7573246,1.678890128,0.941721991,Emitter_2,Emitter_2
5410,1019.66188,0.37528883,0.126196546,Emitter_1,Emitter_1
5407.478099,1036.851861,0.630969547,0.272519601,Emitter_1,Emitter_1
5400,1045.18877,0.517488355,0,Emitter_1,Emitter_1
5400,126.630595,1.965819547,1.970420298,Emitter_2,Emitter_2
5401.99977,1062.40938,0.617119735,0.235681264,Emitter_1,Emitter_1
5400,171.2597932,1.742716536,0.855506974,Emitter_2,Emitter_2
5408.19589,158.6699385,1.396003035,1.080765138,Emitter_2,Emitter_2
5407.585577,1039.675822,0.396261251,0,Emitter_1,Emitter_1
5409.937803,885.8132526,0.108261385,1.153340118,Noise,Noise
5400.556383,152.6397421,1.434805246,0.863979407,Emitter_2,Emitter_2
5409.326737,694.70936,0.783873482,0.733119538,Noise,Emitter_1
5401.595925,155.7763721,2,1.839487359,Emitter_2,Emitter_2
5403.471587,108.3370343,1.542880887,1.053104722,Emitter_2,Emitter_2
5400,140.2504446,1.907278402,1.566025395,Emitter_2,Emitter_2
5396.277543,112.0940152,1.326579659,1.451935389,Emitter_2,Noise
5408.547164,1059.470243,0.171303611,0.128334089,Emitter_1,Emitter_1
5401.906215,128.8558118,1.51333822,0.926367416,Emitter_2,Emitter_2
5400,142.4552615,1.69381932,1.755610943,Emitter_2,Emitter_2
5407.795775,114.4674209,1.128459196,1.028992767,Emitter_2,Emitter_2
5400.512848,151.2606463,1.4354371,1.714585018,Emitter_2,Emitter_2
5410,161.8609952,1.573831174,1.048078037,Emitter_2,Emitter_2
5410,1029.753623,0.327561638,0.178301752,Emitter_1,Emitter_1
5410,137.9283833,2,2,Emitter_2,Emitter_2
5400,142.3855082,1.66812817,0.947195436,Emitter_2,Emitter_2
5410,168.0192439,1.630372009,1.864930545,Emitter_2,Emitter_2
5400,125.3465244,1.134765405,1.011859498,Emitter_2,Emitter_2
5408.66066,993.8652305,0.403183759,0,Emitter_1,Emitter_1
5407.027522,145.6905432,1.962370367,1.728777736,Emitter_2,Emitter_2
5400,108.8906973,1.628747575,2,Emitter_2,Emitter_2
5399.015952,101.7889344,1.841198581,1.712772065,Emitter_2,Emitter_2
5402.199108,126.4425007,1.329163266,0.94663535,Emitter_2,Emitter_2
5400,134.3945392,2,2,Emitter_2,Emitter_2
5400.820092,619.3481504,1.170870458,0.743715471,Noise,Noise
5408.829751,161.7727065,1.659861176,1.785931082,Emitter_2,Emitter_2
5408.607994,1019.865374,0.186896775,1.983950221,Noise,Noise
5403.860252,1066.970573,0.280480171,0.366210915,Emitter_1,Emitter_1
5400,172.3226414,1.456850158,1.15170372,Emitter_2,Emitter_2
5408.96403,166.1560943,1.643574911,1.968134794,Emitter_2,Emitter_2
5400,112.8325866,1.908766644,1.84099771,Emitter_2,Emitter_2
5400,1032.182264,0.112459322,0,Emitter_1,Emitter_1
5400,162.3145708,1.590833983,1.05925389,Emitter_2,Emitter_2
5400,113.5802567,1.800402435,1.892907379,Emitter_2,Emitter_2
5400,145.3881968,1.693290749,1.852772365,Emitter_2,Emitter_2
5400.23544,139.2634327,1.666256443,1.139995876,Emitter_2,Emitter_2
5401.735417,102.518638,1.793671402,1.781109421,Emitter_2,Emitter_2
5400.934221,125.5612044,1.48985599,1.148719644,Emitter_2,Emitter_2
5407.689517,124.9549895,1.89461959,2,Emitter_2,Emitter_2
5401.421376,147.2562263,1.647144553,1.18204101,Emitter_2,Emitter_2
5400,1080.49118,0.100973969,0,Emitter_1,Emitter_1
5400,184.1707636,1.684240294,1.884394205,Emitter_2,Emitter_2
5410,142.4271825,1.551204106,1.7372352,Emitter_2,Emitter_2
5410,148.2636949,1.591305703,1.132809797,Emitter_2,Emitter_2
5400,103.7698526,1.301724619,0.559003074,Emitter_2,Emitter_2
5408.807649,1063.85767,0.448208167,0,Emitter_1,Emitter_1
5407.124407,161.7037365,2,1.709550555,Emitter_2,Emitter_2
5400,140.3558225,1.172830233,1.236240737,Emitter_2,Emitter_2
5400,131.4355498,1.55535475,1.947721081,Emitter_2,Emitter_2
5400,165.8147851,1.271081093,1.018508891,Emitter_2,Emitter_2
5403.17997,156.7217663,1.778173275,1.073839269,Emitter_2,Emitter_2
5400,179.352711,1.592109965,0.819568636,Emitter_2,Emitter_2
5400,163.4734462,1.660005874,2,Emitter_2,Emitter_2
5405.388686,138.5974051,1.297300821,1.374451453,Emitter_2,Emitter_2
5400,1031.557663,0.361218274,0,Emitter_1,Emitter_1
5408.551225,140.6475698,1.580106135,0.819406503,Emitter_2,Emitter_2
5400,191.355282,1.947888363,2,Emitter_2,Emitter_2
5400,1039.691876,0.816814033,0.032132341,Emitter_1,Emitter_1
5400,146.1007884,1.962651548,1.969077415,Emitter_2,Emitter_2
5410,1034.151852,0.390070784,0,Emitter_1,Emitter_1
5410,135.9518533,1.971321672,1.9024783,Emitter_2,Emitter_2
5402.526218,1028.096525,1.952882813,0.921248532,Noise,Noise
5400.971041,129.593206,1.643488787,1.119426164,Emitter_2,Emitter_2
5401.96126,742.9056775,0.292555635,1.527828881,Noise,Noise
5410.988638,1046.731205,0.257409305,0.276517875,Emitter_1,Emitter_1
5399.539514,124.7296527,1.265794628,1.062905238,Emitter_2,Emitter_2
5400,147.4555182,1.642103887,1.159512981,Emitter_2,Emitter_2
5402.807149,1002.132162,1.86094853,0.709490855,Noise,Noise
5404.391584,1021.848908,0.720124412,0,Emitter_1,Emitter_1
5405.347967,163.9739773,1.162853835,0.970714415,Emitter_2,Emitter_2
5401.078452,1070.039667,0.050818757,0.168169864,Emitter_1,Emitter_1
5400,136.1448245,1.412360675,1.157086091,Emitter_2,Emitter_2
5406.027819,168.6003495,1.81735574,1.755983737,Emitter_2,Emitter_2
5400,1025.680954,0.345046408,0.19377952,Emitter_1,Emitter_1
5405.182509,273.4121967,0.991626212,1.359429251,Noise,Emitter_2
5409.719412,129.2695458,1.878806514,1.484408238,Emitter_2,Emitter_2
5404.810489,123.8388522,1.529988578,0.941747055,Emitter_2,Emitter_2
5408.111435,727.681203,1.729660633,1.820627616,Noise,Noise
5405.968325,134.623495,1.687137148,0.672510168,Emitter_2,Emitter_2
5400,136.9379967,1.695711732,1.913440454,Emitter_2,Emitter_2
5401.970783,1008.257319,0.066103392,0.486506138,Emitter_1,Emitter_1
5400,157.031346,1.408254754,1.229166332,Emitter_2,Emitter_2
5400,170.4337136,1.269087648,1.263232507,Emitter_2,Emitter_2
5402.907787,918.1372037,1.949585389,0.990556037,Noise,Noise
5400,1021.767345,0.341975491,0.153900108,Emitter_1,Emitter_1
5400,103.6703183,1.505732783,0.890886288,Emitter_2,Emitter_2
5405.682391,1042.675617,0.034452479,-0.019413035,Emitter_1,Emitter_1
5410,151.2979654,1.500960478,0.844895496,Emitter_2,Emitter_2
5400,1042.985129,0.587017919,0.013922871,Emitter_1,Emitter_1
5402.891476,118.7375453,1.358013005,1.277571087,Emitter_2,Emitter_2
5401.543945,127.7295575,1.612101655,0.917026131,Emitter_2,Emitter_2
5400,143.3507875,1.466918026,1.233093835,Emitter_2,Emitter_2
5401.503636,144.7141948,1.848750283,2,Emitter_2,Emitter_2
5405.959962,172.452977,1.611792471,1.755251549,Emitter_2,Emitter_2
5408.957333,1024.224505,0.265974441,0,Emitter_1,Emitter_1
5404.429401,127.2647903,1.666921633,0.861848716,Emitter_2,Emitter_2
5400,116.1204419,1.542866887,0.920980397,Emitter_2,Emitter_2
5400,143.3864752,2,1.109837678,Emitter_2,Emitter_2
5400,132.6771228,1.848598469,1.948909451,Emitter_2,Emitter_2
5403.9337,1001.875996,0.286804565,0.05522653,Emitter_1,Emitter_1
5410,128.7410112,1.936943665,2,Emitter_2,Emitter_2
5406.40674,1041.150598,0.104108142,0,Emitter_1,Emitter_1
5400,159.8234407,1.82629763,1.143071856,Emitter_2,Emitter_2
5400,143.0896238,1.555283367,0.824944985,Emitter_2,Emitter_2
5410,128.2577918,1.572705979,0.990485157,Emitter_2,Emitter_2
5410,171.0362376,1.568719099,1.788648581,Emitter_2,Emitter_2
5401.027003,823.2350304,1.510035133,1.076664469,Noise,Noise
5400.353252,1072.798805,0.145034732,0,Emitter_1,Emitter_1
5400.982203,139.8354858,1.716989283,1.88360404,Emitter_2,Emitter_2
5410,1040.418057,0.586404066,0.482919475,Emitter_1,Emitter_1
5405.786836,149.3766044,1.749090273,2,Emitter_2,Emitter_2
5400,1019.970312,0.128679198,0.078432332,Emitter_1,Emitter_1
5400,162.137153,1.441550854,2,Emitter_2,Emitter_2
5400.244362,714.392434,1.294789814,1.356204885,Noise,Noise
5404.210737,1033.211634,0.329094567,0,Emitter_1,Emitter_1
5410,1048.941713,0.10670641,0,Emitter_1,Emitter_1
5406.074581,125.9696759,1.528465915,0.891461962,Emitter_2,Emitter_2
5400,143.3184447,1.44265548,0.739701959,Emitter_2,Emitter_2
5403.874854,1009.796473,0.181105802,0,Emitter_1,Emitter_1
5400,152.3560781,1.594152089,1.642219367,Emitter_2,Emitter_2
5400,100,1.841839183,1.704650756,Emitter_2,Emitter_2
5410,183.9266231,1.51851265,1.102819461,Emitter_2,Emitter_2
5401.092541,131.103379,2,1.7216137,Emitter_2,Emitter_2
5400,108.3530588,1.628053901,1.658957923,Emitter_2,Emitter_2
5400,143.2305351,1.212065686,1.311655247,Emitter_2,Emitter_2
5400,199.9356015,1.803426232,1.586516586,Emitter_2,Emitter_2
5410,153.016498,1.649228448,2,Emitter_2,Emitter_2
5410,1043.937672,0,0.131679891,Emitter_1,Emitter_1
5410,125.0362348,1.675166175,1.743003673,Emitter_2,Emitter_2
5400.876109,115.4364583,2,2,Emitter_2,Emitter_2
5402.240238,129.0434644,1.430841222,2,Emitter_2,Emitter_2
5400,1054.061253,0.320321266,0,Emitter_1,Emitter_1
5400,106.2987006,1.75906398,1.880884617,Emitter_2,Emitter_2
5410,122.9707876,1.52147994,1.968215583,Emitter_2,Emitter_2
5402.524322,843.4373842,1.090068192,1.47710545,Noise,Noise
5404.918451,152.4042701,1.960346688,1.496266213,Emitter_2,Emitter_2
5402.039031,676.095866,0.395584365,0.151579065,Noise,Noise
5404.564887,285.9066642,1.932348891,0.184874654,Noise,Noise
5400.658743,133.7696517,1.777973463,1.730018219,Emitter_2,Emitter_2
5400.305408,136.8265694,1.205936987,1.214784061,Emitter_2,Emitter_2
5400,156.4808373,1.78258835,0.81112977,Emitter_2,Emitter_2
5400,147.9216533,2,1.973127868,Emitter_2,Emitter_2
5405.075696,140.6283501,1.142932539,0.489302245,Noise,Noise
5409.362043,220.6858313,0.159514583,0.644835759,Noise,Emitter_2
5400.663834,773.4374944,1.425566127,0.098632303,Noise,Emitter_1
5400,1040.124049,0.371329055,0.338366231,Emitter_1,Emitter_1
5403.893463,142.324246,1.713173705,1.079620242,Emitter_2,Emitter_2
5400.170936,145.3929186,1.804289741,1.601874782,Emitter_2,Emitter_2
5400,1031.36073,0.43184667,0,Emitter_1,Emitter_1
5400,1039.061487,0.379869131,0.093669404,Emitter_1,Emitter_1
5408.090962,733.3326363,1.950291544,1.211851013,Noise,Noise
5408.006629,129.7361525,1.50754407,1.441729077,Emitter_2,Emitter_2
5400,116.3301918,1.839483854,1.771711962,Emitter_2,Emitter_2
5410,144.6765766,1.672336206,1.856212545,Emitter_2,Emitter_2
5404.630642,157.1688716,1.690778277,1.61152582,Emitter_2,Emitter_2
5400,154.8653893,1.646007322,1.260768894,Emitter_2,Emitter_2
5409.875976,136.9492931,0.158364909,1.145999059,Noise,Noise
5400,1043.949631,0.322777562,0.083005458,Emitter_1,Emitter_1
5402.501698,127.7577915,2,1.959043163,Emitter_2,Emitter_2
5408.888098,134.602114,1.687531144,1.113056159,Emitter_2,Emitter_2
5408.002262,1047.516262,0.359707188,0,Emitter_1,Emitter_1
5404.650743,135.0295516,2,1.780940069,Emitter_2,Emitter_2
5410,183.6490709,1.739577947,0.873961116,Emitter_2,Emitter_2
5410,127.0232587,1.613597877,0.732077795,Emitter_2,Emitter_2
5410.151894,146.3850575,1.569382436,1.962137357,Emitter_2,Emitter_2
5403.638429,1030.812,0,0,Emitter_1,Emitter_1
5400,1034.302469,0.533667379,0.006547203,Emitter_1,Emitter_1
5400.257676,136.2231509,1.572715873,1.799061637,Emitter_2,Emitter_2
5400,151.6631296,1.536447677,0.949153039,Emitter_2,Emitter_2
5410,154.8860775,1.99895269,1.640057153,Emitter_2,Emitter_2
5400,1026.565684,0.528522285,0,Emitter_1,Emitter_1
5400,132.0155867,2,1.798795205,Emitter_2,Emitter_2
5405.94071,154.3969029,1.454967973,1.908863739,Emitter_2,Emitter_2
5404.945366,131.4785172,1.127042461,0.715126828,Emitter_2,Emitter_2
5400,108.0243307,2,1.758272965,Emitter_2,Emitter_2
5410,145.4423128,1.464753418,1.192904623,Emitter_2,Emitter_2
5407.319426,139.6077576,1.96531707,1.631258023,Emitter_2,Emitter_2
5402.210351,1087.913425,0.140166009,0,Emitter_1,Emitter_1
5400,149.4198021,1.528067122,0.935113231,Emitter_2,Emitter_2
5401.946171,994.9500908,0.234967778,0.224144089,Emitter_1,Emitter_1
5410,115.7162266,1.364905127,0.927693288,Emitter_2,Emitter_2
5400,160.0737936,1.757406935,1.631722664,Emitter_2,Emitter_2
5410,1069.925684,0.337273009,0,Emitter_1,Emitter_1
5402.046625,111.8344755,1.620865814,0.756479649,Emitter_2,Emitter_2
5401.661884,141.1246764,2,1.676516356,Emitter_2,Emitter_2
5400,126.3720554,1.384675225,0.949995405,Emitter_2,Emitter_2
5400,106.9075796,1.743706813,1.983977898,Emitter_2,Emitter_2
5400,104.1221974,1.509028097,1.116559553,Emitter_2,Emitter_2
5400.256108,142.0565147,2,1.596815438,Emitter_2,Emitter_2
5400,200.9365449,1.982890925,0.912417652,Emitter_2,Emitter_2
5400,115.5629696,1.812313453,1.691320699,Emitter_2,Emitter_2
5409.448792,132.884425,1.024454209,0.052465954,Noise,Noise
5400,1037.655738,0.569089415,0,Emitter_1,Emitter_1
5400,111.2883192,1.44773678,1.112242235,Emitter_2,Emitter_2
5400,1059.968303,0.407488738,0.169055531,Emitter_1,Emitter_1
5401.3955,157.8292252,1.578357696,1.278928265,Emitter_2,Emitter_2
5400,156.8993784,1.396237046,0.852303582,Emitter_2,Emitter_2
5400.397614,139.6465831,1.852483947,0.851025321,Emitter_2,Emitter_2
5400,173.7979293,1.553966419,1.514627579,Emitter_2,Emitter_2
5400,148.3130638,1.68071831,1.859092943,Emitter_2,Emitter_2
5404.103275,115.6505016,1.721781684,1.904980376,Emitter_2,Emitter_2
5403.189068,152.0083672,1.242274689,1.00450333,Emitter_2,Emitter_2
5410,1032.632172,0.02345908,0,Emitter_1,Emitter_1
5400,169.700215,1.276862203,1.277122214,Emitter_2,Emitter_2
5409.467834,163.3820694,1.555665834,1.861328504,Emitter_2,Emitter_2
5403.691126,143.2068121,1.488495005,1.050031438,Emitter_2,Emitter_2
5410,1052.792714,0.25313824,0.214203642,Emitter_1,Emitter_1
5400,1039.499712,0.394543603,0,Emitter_1,Emitter_1
5400,153.7571749,1.414548849,0.88792578,Emitter_2,Emitter_2
5404.469128,1048.723194,0.325124187,0.174815652,Emitter_1,Emitter_1
5400,111.3046731,1.525202755,1.052537108,Emitter_2,Emitter_2
5400,143.0600151,1.453235104,1.158415333,Emitter_2,Emitter_2
5400,118.5617802,2,1.784589363,Emitter_2,Emitter_2
5410,1010.259746,0.561813094,0,Emitter_1,Emitter_1
5401.380909,131.6760143,1.608196181,1.396265122,Emitter_2,Emitter_2
5400,143.61533,1.892676226,2,Emitter_2,Emitter_2
5400,187.37645,1.709651375,1.902921347,Emitter_2,Emitter_2
5410,124.4996127,1.667576413,1.102674224,Emitter_2,Emitter_2
5410,145.1309778,1.598842467,0.8655032,Emitter_2,Emitter_2
5400,143.8349231,1.316535937,0.920187477,Emitter_2,Emitter_2
5408.555901,111.0763969,1.379311192,1.280412922,Emitter_2,Emitter_2
5406.706518,127.2996432,1.853815092,1.4649471,Emitter_2,Emitter_2
5409.117902,387.3416733,0.791792262,1.041899778,Noise,Noise
5410,114.4514981,1.360975111,0.928107098,Emitter_2,Emitter_2
5403.903664,1058.233243,0.807409104,0.14165916,Emitter_1,Emitter_1
5403.794743,151.7296306,2,1.912356426,Emitter_2,Emitter_2
5400,116.0479954,1.549739633,0.552522543,Emitter_2,Emitter_2
5400,100,1.604607205,1.039619268,Emitter_2,Emitter_2
5402.542795,997.8531972,0.487040468,0.293995904,Emitter_1,Emitter_1
5405.948336,145.9207788,1.474897081,1.224535442,Emitter_2,Emitter_2
5410,131.1307197,1.861092532,1.681930538,Emitter_2,Emitter_2
5410,167.1397074,1.575745262,1.91475732,Emitter_2,Emitter_2
5403.509932,152.3733768,1.124849857,0.98404529,Emitter_2,Emitter_2
5400,131.2494555,1.815041614,1.127728523,Emitter_2,Emitter_2
5402.356496,1023.752746,0.206798313,0.192067884,Emitter_1,Emitter_1
5409.10955,125.5657747,1.247012909,1.180073892,Emitter_2,Emitter_2
5400,162.239312,1.944407834,1.673156846,Emitter_2,Emitter_2
5400,114.1426647,1.423219016,0.876179264,Emitter_2,Emitter_2
5400,171.427583,1.708390652,1.006454537,Emitter_2,Emitter_2
5410,1031.52929,0,0,Emitter_1,Emitter_1
5403.89439,698.807513,1.169417551,1.849809564,Noise,Noise
5408.090629,158.5684646,1.94920284,1.862085748,Emitter_2,Emitter_2
5408.705188,129.4540557,1.867660507,2,Emitter_2,Emitter_2
5400,146.0695047,1.696504432,1.016560211,Emitter_2,Emitter_2
5405.061023,188.0601953,1.172491455,0.852825083,Emitter_2,Emitter_2
5400,116.647409,1.396705353,0.742507784,Emitter_2,Emitter_2
5400,153.8246301,1.428653892,1.20292555,Emitter_2,Emitter_2
5408.248609,1048.587614,0.166672438,0.32629773,Emitter_1,Emitter_1
5400,100.1509283,1.519450129,1.146282894,Emitter_2,Emitter_2
5400,1061.372324,0,0,Emitter_1,Emitter_1
5400,1036.549628,0.676574392,0,Emitter_1,Emitter_1
5410,140.1782734,1.483650002,0.679941443,Emitter_2,Emitter_2
5402.332301,128.8404885,1.480260089,0.932187885,Emitter_2,Emitter_2
5400.847418,1005.80902,0.297146769,0.13737679,Emitter_1,Emitter_1
5410,121.1382487,1.973409326,1.834774329,Emitter_2,Emitter_2
5400,100,1.17753092,1.166703104,Emitter_2,Emitter_2
5405.326197,580.5346028,0.549107412,0.135951505,Noise,Noise
5401.946548,142.0939952,1.772045251,0.993004577,Emitter_2,Emitter_2
5409.831245,119.7469622,1.552245044,1.097709692,Emitter_2,Emitter_2
5406.921799,1036.565557,0.161452974,0,Emitter_1,Emitter_1
5400,137.0305706,2,1.599372422,Emitter_2,Emitter_2
5410,120.860169,1.947736494,1.604843729,Emitter_2,Emitter_2
5410,148.6746019,2,1.810797478,Emitter_2,Emitter_2
5400,146.5004383,1.533112261,0.920169593,Emitter_2,Emitter_2
5400,131.2915286,1.860970751,1.692693725,Emitter_2,Emitter_2
5404.122189,132.5924387,1.458578381,0.938913814,Emitter_2,Emitter_2
5402.986506,860.9406598,1.676789171,0.531160871,Noise,Noise
5400.782716,134.5648479,1.276478144,1.020672602,Emitter_2,Emitter_2
5401.081153,142.3131047,1.668229065,1.54817397,Emitter_2,Emitter_2
5402.045387,119.7389367,1.312014256,1.186379231,Emitter_2,Emitter_2
5400,102.0263665,1.548552619,1.660093422,Emitter_2,Emitter_2
5406.14267,132.3238933,1.392656104,1.087236945,Emitter_2,Emitter_2
5410,1058.190984,0.201691089,0,Emitter_1,Emitter_1
5401.876728,163.3580326,1.763176838,2,Emitter_2,Emitter_2
5400.63202,166.8791217,1.931096978,1.654175971,Emitter_2,Emitter_2
5406.54098,176.8048538,1.367855445,0.977697326,Emitter_2,Emitter_2
5400,139.5045769,1.910575471,1.72782278,Emitter_2,Emitter_2
5400,156.7546228,1.646435616,1.819289736,Emitter_2,Emitter_2
5400,1061.689755,0.246349025,0,Emitter_1,Emitter_1
5407.535318,321.3355924,0.274002598,0.207147717,Noise,Emitter_2
5400.198457,1014.922897,0.624464403,0.189645786,Emitter_1,Emitter_1
5400.230281,142.2766964,1.546058245,1.36759774,Emitter_2,Emitter_2
5408.187371,145.9663763,1.465092043,1.179192444,Emitter_2,Emitter_2
5400,1039.026999,0.092315409,0,Emitter_1,Emitter_1
5400,172.3955477,1.579988013,1.91771248,Emitter_2,Emitter_2
5401.309487,174.0241297,0.451793927,1.186418739,Noise,Emitter_2
5400,147.6353877,1.475351751,1.259137838,Emitter_2,Emitter_2
5408.422297,1013.615996,0.029417851,0.074461155,Emitter_1,Emitter_1
5406.140737,146.7035759,1.064797699,1.048686206,Emitter_2,Emitter_2
5405.467207,151.8901946,1.478197901,1.18956001,Emitter_2,Emitter_2
5400,1053.107276,0.084092534,0.450537709,Emitter_1,Emitter_1
5404.633538,599.2815387,0.640847224,0.318864596,Noise,Noise
5404.692113,118.169231,1.506040767,0.496424563,Emitter_2,Emitter_2
5400,1064.914732,0.048733151,0.242731352,Emitter_1,Emitter_1
5400,166.0513963,1.313820755,0.848065713,Emitter_2,Emitter_2
5400,135.3610985,1.171341687,1.191119955,Emitter_2,Emitter_2
5410,130.0580937,1.411632544,0.910296868,Emitter_2,Emitter_2
5400,1026.878671,0.306683792,0.227148288,Emitter_1,Emitter_1
5408.642975,1066.621361,1.046477695,0.017814003,Noise,Noise
5410,164.2045927,1.708748913,2,Emitter_2,Emitter_2
5407.977112,130.7490869,1.822615117,2,Emitter_2,Emitter_2
5405.33916,237.388992,0.568272382,1.648283735,Noise,Emitter_2
5400,145.9017327,1.908796637,1.938896565,Emitter_2,Emitter_2
5400.523859,130.0987382,0.79781866,1.822428586,Noise,Noise
5408.723929,385.5698512,0.929444314,0.366766807,Noise,Noise
5400,142.7788511,1.791190898,1.718543971,Emitter_2,Emitter_2
5401.907043,156.022839,1.506636101,1.056284365,Emitter_2,Emitter_2
5406.104304,145.6056121,1.550951641,1.00158463,Emitter_2,Emitter_2
5400,114.7082729,1.561680575,1.090711303,Emitter_2,Emitter_2
5410.338651,1017.643607,0.132943299,0.23622415,Emitter_1,Emitter_1
5400,1044.800463,0.002661144,0.053837433,Emitter_1,Emitter_1
5405.998557,142.1135442,1.603432036,1.873806732,Emitter_2,Emitter_2
5400.330817,810.609047,0.98688747,1.369881115,Noise,Noise
