Radio Frequency,Azimuth,Angle Of Elevation
5400,0.478058786,0.088489187
5410,1.687481862,1.781830595
5400,2,1.942769771
5400,1.440207771,1.866224992
5410,1.572956175,1.771735508
5409.358885,0,0.270026607
5410,1.48962085,1.876136509
5404.461173,1.520215715,1.961200748
5403.338651,1.649794079,2
5402.922292,1.796226679,0.233790129
5408.735577,2,1.879935552
5403.989578,0.539672427,0.081324228
5400,0.679478431,0
5410,0.740982188,0
5410,1.723768851,1.989972001
5403.354558,1.673958043,1.772310545
5400,0.209331834,0.066135752
5410,1.757539092,1.443470819
5400,0.150913179,0.147370409
5399.734811,0.368511109,0.075406741
5400,2,1.741646621
5403.001567,0.490338521,0.101447192
5404.617875,0.097548707,0
5402.751715,0.413839764,0
5400,0.513660504,0.303777843
5408.614193,0.420615002,0
5406.150477,1.595540297,1.81287133
5408.396755,1.952785626,1.632654643
5410,1.634173963,1.99760068
5400,0.586150916,0
5402.235477,2,1.673484691
5400,0.309920059,0
5403.946441,0.456349828,0.350602169
5401.300201,0.382409694,0.074683704
5401.617347,1.827075379,1.730172811
5400,1.874183512,1.794618423
5400,1.740404267,1.531874051
5400,0.455292013,0
5400,2,1.807120746
5400,2,1.798901226
5400,0.569379908,0.014085907
5405.71753,0.484875243,0
5410,0,0.33238875
5402.263125,1.975204868,1.535831148
5410,0.340000117,0.009736098
5400.195114,0.656741454,0.036232528
5408.916627,1.771288498,1.608886741
5403.374294,0.297047685,0
5400,0.27566454,0
5410,1.884312581,2
5400,0.190954546,0
5400.944409,0.624111389,0.229636173
5410,1.687982969,2
5399.705708,0.237799613,0.001633779
5400,1.943079724,1.848272156
5400,1.74278662,1.814067493
5403.038154,0.159951393,0
5408.599504,0.388989352,0
5410,0.207872613,0
5400,0.212312667,0.167917352
5400,0.242903207,0.114274168
5400,0.309583093,0.049475859
5400,1.48345282,1.766957797
5404.0679,1.727431988,1.784761822
5400,1.735376479,2
5410,1.624280559,1.551426369
5400,2,1.823127838
5404.08833,1.888019303,1.803686418
5400.876341,1.729774751,1.943959773
5404.733486,1.926739429,1.641069387
5400,1.819351454,1.872741624
5400,0.034023486,0.119625459
5400,0.552556917,0
5406.8458,0.72437971,0.250061317
5410,0.191687305,0
5405.471559,0.298692156,0.084134514
5410,1.620117403,1.394952898
5400,1.8493353,1.797528022
5410,0.291190658,0.116456545
5410,0.342888124,0
5410,0.226765507,0
5401.182942,0.416798801,0.111937475
5400,1.649199156,1.773519292
5405.146307,0.237189041,0.258102854
5400,2,1.611286813
5400,0,0
5401.39403,1.775214817,0.66554426
5400.729671,0.252418271,0
5400,1.518485201,1.936357249
5410,1.860094839,1.542631238
5408.157342,1.793089399,1.747883229
5400.406051,0.25906457,0.521514461
5409.130286,0.403380405,0
5400,0.34238315,0
5404.207357,0.322398599,1.237912931
5410,1.891568782,1.826287455
5410,0.116060177,0
5400,2,1.857065452
5410,0.822270606,0
5400,0,0
5410,1.848926884,2
5402.593932,1.918207531,1.402156977
5400,1.77852478,1.630839327
5401.454915,1.962884794,1.913205589
5409.089886,1.678567052,1.715649048
5400,1.978996394,1.83243343
5403.897193,0.329261529,0.233372171
5400,0,0.151733322
5410,0.363509426,0
5410,0.03830821,0.032177194
5410,0.516738957,0.143636755
5400,1.811297249,2
5400,1.949093998,1.957481329
5408.01823,2,1.878516336
5410,0.040389934,0
5403.206308,1.469433956,1.88338777
5406.795778,1.608076724,1.916242047
5400,0.490687703,0.093698662
5405.625915,0.498140593,0.216977795
5403.91379,1.719386443,2
5407.791428,1.73507909,1.793853634
5400,0.513833286,0
5403.821891,0.368354985,0.544279551
5402.918977,1.636643704,1.966770928
5410,0.310145571,0.139459699
5400,1.694969869,1.516025999
5400,1.707988285,1.537567424
5400,1.827394008,2
5400,2,2
5400.480816,1.709702929,1.547432857
5410,1.918009366,1.877630996
5400,2,1.783218268
5407.290854,1.57228167,1.87597604
5401.731048,0.275952732,0.096707194
5405.329598,1.837025231,1.729918635
5405.897624,0.783623908,0
5410,2,1.641982437
5406.422738,1.978237901,1.700086985
5400,1.912994094,1.597372464
5402.281769,0.17604923,0.033584429
5401.161644,0,0
5407.254989,1.146980985,0.886666437
5403.517153,1.22731223,0.622746679
5400,1.848841719,1.69176717
5410,0.324084059,0.098847756
5410,1.874035091,1.832571816
5400,2,1.846921662
5398.315429,0.205768259,0.162773337
5400,1.599194008,1.614180047
5404.689357,0.556929533,1.349393636
5400,0.227901097,0
5400.801264,1.98060436,1.547346966
5400,1.658636243,1.678983421
5406.718447,1.865136135,0.496808725
5404.238294,0.544862465,0
5399.227002,1.950425563,2.052136601
5403.003948,1.963073683,2
5408.250958,1.836630408,1.828764494
5400.395963,1.974481149,1.42861138
5407.584695,0.485814472,0
5400,1.837252091,1.632663487
5400,0.398023043,0.145513228
5400,0.056775248,0
5404.427253,1.569177355,1.509491975
5405.137991,1.683721996,1.498873774
5410,2,1.943753879
5400,0.376471112,0
5405.685236,2,1.612119556
5404.263186,0.048365141,0.136530422
5406.413213,1.593199431,1.547542809
5409.8894,1.769897616,1.831530603
5400,0.495050955,0
5410,0.720856254,0.005446115
5406.789786,0.117630955,0.314982448
5403.959332,2,2
5404.030949,1.798624065,1.296457321
5400.366101,1.980107347,1.852951475
5410,1.836961439,1.808344823
5400,0.267732052,0
5407.265144,0.431780319,0.271499492
5400,1.577822655,1.828374822
5403.296431,1.563469474,1.532823467
5405.15215,0.36426362,0.165872665
5400,0.389739224,0
5401.281488,0.23035511,0
5400,0.175044555,0.207576207
5400,2,1.933931751
5400,0.192882119,0
5406.179869,0.136827536,0.176484363
5410,0.459638808,0.284758458
5403.633595,0.599431084,0
5404.847522,0.470510524,0.095234131
5410,1.560855057,1.299152903
5405.208232,0.137704284,0
5407.377949,0.427102705,0.026739608
5407.862602,1.764804334,2
5397.880436,1.795726066,1.817284481
5400,0.225584662,0
5409.889877,2,2
5400,0.270558768,0
5400,0.518856204,0.227571188
5410,0.284346835,0
5405.097224,0.793743042,1.82489949
5401.475471,0.525312531,0
5409.221108,1.519077666,1.56365058
5408.906723,1.884709367,1.744384995
5400,0.285483556,0
5400,0.226721502,0
5410,1.817102423,1.691513347
5410,0.447648214,0.304237608
5403.291261,0.43177306,0
5405.870632,0.098621376,0.407117236
5400,1.695591885,1.853796659
5400,1.983449784,1.671007382
5410,0.480004459,0
5400.547215,0.480535078,0
5400,2,1.565538255
5404.831682,1.746099239,1.861929433
5400,0.060801154,0
5400.031648,0.234134523,0.177403095
5400,0.296704537,0
5400,1.982565632,1.796953992
5400,0.540277082,0
5400,2,1.708404959
5400,2,1.639148476
5410,1.463185667,2
5403.952326,1.967855396,1.83027739
5400.85518,0.491381674,0
5409.648652,0.295411523,0.090982505
5400,1.508113762,1.577910264
5407.946691,1.677794784,1.852171081
5409.635863,-0.053291857,0.136165757
5408.360148,1.317142411,0.480071688
5400,2,1.782872107
5408.569872,1.56715006,0.079265095
5408.441898,1.221461901,1.935704684
5410,1.739780711,2
5400,0.154095944,0.037633889
5400,1.784634425,1.897531044
5410,0.097528243,0.03418221
5400,1.906897497,2
5410,1.839548067,2
5409.274241,1.202574414,0.699462344
5400.369024,1.788439195,1.438067395
5404.530392,1.970709845,1.6436669
5408.445864,2,2
5410,1.764326082,1.972776864
5408.811684,0.177860869,-0.006201117
5400,0.295288705,0
5405.350656,0.353759106,0.297163103
5400,1.832279383,2
5400,1.640326273,1.525885292
5406.458671,0.324309126,0.308578538
5408.179587,0.311876572,0.073476362
5400,0.298814908,0
5410,0.354127525,0
5400,0.209188333,0
5403.048493,0.44686614,0
5404.762185,0.136681315,0
5405.449683,1.459712955,1.42551929
5406.937465,0.183743375,0.135273124
5400,0.283699136,0.16639519
5400,0.469362943,0.285484955
5400,1.272911383,2
5403.466635,0.107966191,1.318900009
5401.865898,2,1.493172467
5410,0.323189026,0
5403.643453,0.289653917,0.179731328
5400,1.794842299,1.830347098
5405.753656,1.514760796,1.886787456
5400,0.249814459,0
5408.324665,0.253765843,0.108927258
5400,0.286504235,0.262173453
5407.666279,1.541203569,1.60910774
5400,2,1.705697891
5400,0.167253399,0.021015648
5410,1.861480619,1.986133851
5410.149531,1.759838825,1.807067658
5400,0.019827682,0.094009586
5400,1.750931341,1.432607847
5400,0.820440879,0
5402.41555,0.415869505,0
5404.733762,1.609071737,0.124100857
5400,0.199332435,0.003963706
5400.630446,1.712962811,1.633139008
5409.069151,1.962864963,0.246245093
5400,1.637577425,1.926490745
5400,0.344814641,0
5400,1.763409321,1.988869963
5400,1.836155804,1.317937384
5400,1.576047818,1.695441088
5400,1.395901366,1.845799277
5400,1.717130396,1.98008409
5400,0.1493874,0.068853223
5400,1.764065391,1.368139982
5410,0.562941756,0
5400,0.278453094,0.035130189
5400,1.967386346,1.917381591
5400,0.301571407,0
5400.808973,0.134335534,0.22015918
5400,1.938111121,1.576409856
5403.812117,1.767068096,1.552715167
5400,0.34056643,0
5407.017205,0.499750501,0.008494711
5401.863635,1.720804732,1.672093037
5400.508368,0.671188837,0.084973673
5400.701962,2,2
5400,0.271354284,0.028670643
5410,0.287395446,0
5400,1.561593218,1.686605995
5402.240634,0.470155911,0.033108696
5400,0.525649015,0.20216466
5400,1.689210332,1.945113382
5400,1.931491325,1.498640946
5400,0.254691334,0.300014068
5400,0.301396583,0
5410,0.104247261,0.191512348
5410,0.274246638,0
5407.792938,1.970137465,1.827701237
5400,0.222604178,0.081923033
5410,1.651495511,1.944919724
5410.097178,0.087500599,-0.17367421
5407.626326,0.405498841,0.018030474
5400,0,0
5409.652833,0.173159681,0.027456005
5400,1.887513469,2
5405.90975,1.482013866,1.824312338
5401.438892,0.310099052,0
5410,1.434190574,2
5400,0.417470895,0
5404.342488,0.005882953,0.034972787
5402.874538,0.342972539,0.093511213
5400,1.640706212,1.68573488
5405.873967,0,0
5404.364476,0.070346629,1.506632918
5409.29881,1.256282771,1.819909841
5409.639235,1.71924602,1.582135691
5400.476241,0.86894242,1.271957154
5400,1.819490217,1.830219613
5400,1.856482469,1.674821847
5400,0.370522514,0.238018054
5400,0.482325616,0
5400,0.450433281,0.327455887
5400,1.764481774,1.401222413
5400,1.408257011,1.832450832
5406.94681,0.891393503,0.872972331
5400,0.319114082,0.107543278
5402.399821,1.894879121,1.657438706
5402.700644,0.129358688,0.101926703
5400,1.765420713,1.751068394
5400,1.612948727,1.914476102
5400,1.725602848,2
5405.158027,1.532261353,1.975302223
5400.64174,1.87941552,1.789296607
5400.496534,0.16233508,0
5403.274599,1.899117942,1.950112464
5404.561829,1.799650927,1.521103705
5409.437455,0.187399897,0
5400,1.582430177,1.876224234
5410,0.325148574,0
5400,0.334101596,0.238080917
5400,0.17641225,0.158193186
5400,0.233154308,0
5403.731975,0.568810388,0.06574832
5400,0.205727673,0
5400,1.852821714,1.911296524
5400,0.519468427,0
5405.806086,1.628094978,1.844122512
5409.625435,1.361486228,1.769422993
5400,1.907443128,2
5400,1.826970986,1.763460085
5403.902478,0.989125861,0.107763881
5402.977261,1.93281678,0.199949668
5402.422819,0.40718633,0.109891308
5405.007373,1.906441937,2
5409.53857,2.021803949,1.52972398
5406.447697,0.103507027,0.048277694
5400.265955,1.602912953,1.966719407
5400,0.549931842,0
5410,0.353454559,0
5401.728741,2,2
5400,0.121330036,0
5400,1.680175521,1.57053334
5400,0.290011985,0.002722841
5401.203587,1.768635995,1.425134434
5400,0.224338874,0.121242089
5400,1.759958622,2
5403.379188,0.401347027,0
5410,1.700339785,1.690916957
5400,1.951995684,1.867884496
5403.795821,2.008520623,1.829003387
5406.584111,1.895794449,1.715467228
5400,1.400013619,1.896866066
5400.97936,0.74348301,0.077418274
5410,1.653036605,1.745506885
5409.241029,1.960448551,1.963253919
5408.006718,0,0.170188487
5402.223212,0.256310288,0.081661055
5399.590138,1.710612949,1.933579328
5400,1.608191065,2
5400,1.600636022,1.610623724
5410.331741,2.157900129,1.614652996
5400,0.39971894,0.066071204
5402.955271,0.357865489,0
5407.01037,0.133449112,0.031244388
5403.494509,1.910487362,1.864556623
5400,0.598038411,0
5410,1.715851961,1.994205861
5402.135173,1.753880018,1.583032833
5410,1.495986591,1.682517205
5400,0.594337974,0.206888577
5400,0.166150787,0
5402.817812,1.930658793,1.615387311
5402.843091,1.583746814,1.723495901
5408.286899,0.076000373,0.254141926
5407.644759,1.290875233,0.358313135
5406.996436,1.967918013,1.635611123
5408.824899,0.035865542,0
5404.161159,0.394847921,0.067632632
5400.634766,0.187518193,0
5400,1.902586328,1.997936648
5400,0.38875273,0.23660893
5400,0.191882036,0.168528868
5407.182893,1.836412098,1.68225653
5400,0.250871077,0
5409.764952,0.085792706,0
5400,0.175345295,0.145301536
5400.949245,0.751900384,1.782551804
5409.742305,0.964454195,1.441703052
5401.500086,0.497224124,0
5406.390415,1.315622491,1.713364661
5404.346886,0.929314186,0.502431026
5400,1.956170602,1.826792354
5400,0.450213499,0
5400.195301,1.059773421,1.228892999
5403.815545,1.630659294,1.986008914
5403.150949,0.723990679,0.594200435
5400,0.680082673,0
5410,0.355713391,0
5410,1.536593261,2
5408.46643,0.219581501,0.189527446
5400,0,0.272066644
5406.831559,1.592764932,1.877583795
5406.830731,0.986658003,1.820574001
5406.86364,1.72827708,2
5400,2,2
5410.524846,1.868317179,1.556284161
5400,0.306843003,0.071931367
5400,0,0
5400,0.162781818,0
5410,1.603165444,1.974061939
5410,2,1.935242033
5408.411761,0.243839857,0.06691016
5400,1.609188132,1.506261395
5400,0,0.008189077
5400,0.305491465,0
5403.010335,1.72323589,1.65019671
5400.84602,0.150588448,1.661175604
5400,0.330048265,0
5408.533741,0.453914376,0
5409.902091,0.232845067,1.809452697
5400,1.708851338,1.724239902
5400,1.958006514,1.747549254
5400,2,1.672327005
5402.277827,1.913921475,1.533575647
5409.867086,0.067514104,0
5408.159104,1.796674516,1.533981587
5401.276185,0.821711705,0.247666456
5406.860474,0.082023892,-0.008951282
5410,1.796749205,2
5400,0,0.314553043
5411.351693,1.885650312,1.697373921
5402.632384,0.476613949,0.151885524
5405.652025,0.927996587,1.557934581
5410.056001,0.181389588,-0.067563011
5405.132051,0.253699831,0.195334494
5405.780795,1.947768999,1.501605128
5407.319003,1.882485969,2
5401.643252,0.241639276,0
5400,0.050818241,0
5410,1.968554914,1.645467698
5404.420637,0.086435347,0.161754849
5401.772116,0.294204774,0.11609981
5401.94148,0.528550161,0.496068941
5400,0.277285638,0.004872375
5402.442535,1.611433,1.983459328
5410,1.795869898,1.487393978
5400,1.919960825,1.66337474
5400,0.296519624,0
5400,0.266982189,0
5400,2,1.753302212
5406.544148,1.726135229,0.297034948
5403.395033,0.218348782,0.105889187
5400,1.852595497,2
5410,1.734380106,1.844312064
5400,0.266273996,0.008991717
5399.933732,1.46153804,1.62017071
5400,1.561274557,1.538797488
5400,1.995021582,1.305323731
5400,1.450781267,2
5400,0,0.139631865
5400,0,0.495449757
5400,2,1.994359058
5403.049208,0.63890499,1.574788215
5403.947193,1.913169937,1.77238025
5400,0.461102782,0
5409.595004,0.136443334,1.442635639
5409.213048,0.289312513,0.731827583
5408.310006,1.41359261,1.690956408
5400.457454,1.977644022,1.744431062
5405.608249,1.985340897,1.893857637
5400,1.680105511,1.694218976
5400,0.23376879,0
5400,0.438196975,0.22743877
5408.636681,1.851566826,2
5400,1.751118343,2
5410,0.058197403,0.187136931
5400,1.700105852,1.540607441
5410,1.692642706,1.861021151
5410,0.300736998,0.415662894
5408.889567,0.204317689,0.215260042
5404.385245,0.177347731,0
5400,0.003410751,0
5400,0.364586525,0
5406.517064,0.362011856,0
5409.581391,1.906853154,1.88529562
5401.336612,0.193552163,0.493055779
5404.680224,0.09087664,0.328351126
5405.644004,0.346236167,0
5410,0.430996389,0.068048101
5405.448582,1.958863008,2
5403.44857,0.243454701,0
5407.428467,0.536880109,0.064143088
5404.327605,1.876765405,1.488802132
5409.648244,1.751994431,1.631805065
5400,0.227537076,0
5400,0.2900553,0.389365992
5400,0.641114351,0.095226412
5404.098207,1.79863256,1.328071133
5400,1.525878144,1.394173257
5404.561622,0.787285048,0.491992954
5400,1.868029083,2
5400,0,0.122623107
5402.6091,0.266791733,0.034130339
5400,0.45337188,0.368613298
5410,1.86057498,1.769827369
5400,0.077725517,0
5400,1.726648847,1.777588609
5400,2,1.957647126
5400,0.470422431,0.095759453
5400,1.965023272,1.890214423
5400,0.068371049,0
5403.895573,0.537024454,0.060794739
5400,1.881763316,1.962684574
5400,0,0.081351573
5400,1.498315059,1.644628603
5410,0.291568884,0
5407.932176,1.937569849,1.837581586
5400,1.849513856,1.923389628
5400,2,1.588621004
5400,1.640620971,1.808629491
5400,1.714860058,2
5410,0.291032156,0.189668273
5408.95603,0.487147471,0
5410,0.328774026,0
5400.917282,1.205003543,0.899247611
5400,1.783632398,1.97838244
5400,0.372188361,0
5400,1.969282632,1.192376967
5400,2,1.572057872
5400,0.56698582,0
5408.128225,0.20818182,0
5400,0.472649767,0.052401991
5400,0.334944253,0
5400,0.252511095,0
5407.482804,1.931097065,2
5402.434176,1.629227146,1.660851991
5400,0.31273161,0
5400.371306,0.224088886,0
5403.44464,0.418063294,0.294451767
5404.332305,1.954828263,1.922957465
5410,1.749457389,1.485361675
5404.097105,0.241368599,1.495892547
5400,0.597886287,0
5400,1.930548631,1.697936121
5402.943843,1.788449501,1.877377445
5400,0.235248998,0.131667943
5405.827947,0.205557756,0.169816296
5405.369237,1.493404967,0.439615236
5410,0.363630118,0.244670778
5400,1.534890749,1.621368258
5405.577569,0.193294553,0
5400.709054,0.540086252,0.25134714
5410,0.063918813,0.057382369
5410,1.815058147,1.753613375
5404.585275,1.353284275,0.280198211
5402.845513,2,1.96857291
5400.752646,1.684728268,1.648216835
5400,1.971055053,1.911074301
5402.177842,1.861229964,1.377482988
5410,0.645275029,0.026938886
5402.641479,0.032327687,0.184481721
5400,1.793063548,1.524627645
5401.795979,1.984359882,1.777580741
5400,0.223542627,0.089611283
5400.013916,1.696301064,1.856660129
5410,1.799467387,2
5405.537165,0.302793315,0
5406.326143,0.573178801,0
5410,0.09664109,0.100435829
5409.467708,1.970749192,1.559024887
5400,0.361791616,0
5403.83751,1.573595362,1.709783983
5401.208865,1.888570334,1.679341405
5400,1.837600703,1.870488357
5410,0.155101211,0
5410,0.428350804,0.27619917
5407.448215,0.141286005,0.424863927
5406.648424,1.756891536,1.565441042
5400,0.080551107,0.020672893
5406.006853,0.354108179,0
5400,2,1.733672695
5400,0.155902992,0.238960163
5400,1.607430765,2
5400,0.032119367,0.285170408
5402.099861,0.381808821,1.633606829
5400.027254,0.404700792,0
5410,0.189920795,0.09409034
5400.290946,1.664181487,1.823283772
5401.050854,1.965186519,1.936652803
5402.329637,0.58235001,0.572460186
5409.256158,0.535546506,0.057286655
5404.873715,1.552751443,1.88223165
5400,1.825639016,2
5410,0.393573677,0
5400,0.533406046,0
5400.873264,0.836354652,1.621450659
5400,1.984069202,1.627266428
5400,1.996894741,1.564384884
5402.389027,0.320283505,0.237069982
5400.386572,1.844756558,1.486971505
5400,0.462005596,0.181766789
5408.911,0.454859264,0
5410,0.280848568,0
5401.171713,0.310645802,0.210705344
5404.630043,1.846329639,1.835845402
5400,1.725358073,2
5408.320276,0.484570321,0
5400,1.750435638,1.706217452
5400,0.215849456,0
5405.335625,1.905190917,1.903720508
5406.45386,0.094374569,0
