Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation
5400,147.1995585,1.777081311,1.838293458
5400,113.8384185,2,1.770207219
5409.05486,486.3612825,0.170568329,0.997463013
5405.452239,128.8350106,1.986336943,1.866547059
5402.89625,502.3667067,1.370925785,1.768420104
5402.208043,108.2167389,1.544270595,2.028561863
5410,137.2571308,1.965320613,2
5408.039815,195.4462067,0.268734435,0
5400,150.3778217,2,1.628472644
5403.308232,116.2548752,1.93432842,2
5400,100,1.895027881,1.747332421
5410,100,1.973536481,1.681043654
5405.27663,135.2603456,1.527237094,1.765868149
5410,133.8709229,1.986237095,1.990855711
5410,102.065262,1.894644188,1.928472444
5400,142.693756,1.854024103,1.766907854
5404.597115,101.2895542,2,1.668052652
5405.166399,628.3949579,0.625719245,1.725907339
5407.689132,115.6139572,1.962511538,1.984701386
5400,113.9652354,1.766912308,1.780128537
5400.261943,102.3208926,1.288066813,1.786099714
5410,145.2127068,1.488618199,1.687837819
5400,121.2496655,1.548832746,1.477875535
5400,100,1.970570419,1.806924462
5410,137.1709071,2,1.538936037
5403.326755,130.7707319,1.917725977,1.963963077
5402.774409,104.0872835,1.943559151,1.697545017
5400,105.1660677,2,1.665335201
5400,107.6039589,1.909058837,1.622137746
5400,114.9329995,1.542004194,1.823065247
5400,129.7316842,1.955948958,1.877351151
5402.959268,134.3759042,2,1.476491131
5400,161.6804254,1.719922163,1.939526438
5400,130.1120694,1.42848406,1.575070062
5410,111.2834068,2,1.922627447
5409.633841,113.0645879,1.794683545,2
5400,100,1.337558949,1.835518759
5410,147.1888349,0.297239242,0
5400,125.1867766,1.441838351,1.702319278
5404.721036,828.3652542,1.223346726,0.136214702
5400,135.6984836,1.56408098,1.509671718
5400,134.0239165,1.983395843,1.798098415
5401.629901,152.4200485,0.079995523,-0.208253893
5410,207.7997799,1.864737786,1.850223668
5400,125.7730828,0.335477668,0.208475323
5400,146.9228786,0.141871803,0.038360836
5400,100,1.487031208,1.996901255
5400.156226,885.9192299,0.970310487,0.668547253
5410,132.5079818,0.572435189,0
5406.414792,120.0513062,1.676690854,1.904400136
5410,124.4095291,1.43566408,1.878554961
5400,100,1.711875487,1.811945053
5409.124811,676.5278561,1.153668894,0.299189619
5409.07245,150.8003308,0.43745498,0.090953073
5400.296935,116.5541545,1.84453797,1.883125699
5400.986575,168.7838879,0.40147794,0
5400,174.9924705,0.486598599,0
5409.652417,269.2657622,1.222590657,0.823993107
5404.78335,128.053909,0.324654462,0
5400,136.2710443,2,1.909118365
5401.447714,136.4387085,1.84620153,1.706151008
5400,125.4803741,1.78457022,1.695534742
5400,119.1635748,1.42941556,1.514658116
5410,108.8125649,1.498106236,2
5406.957947,119.3179694,1.58828846,1.841995143
5400,142.8810182,1.727218184,1.948863157
5400,152.6324934,1.926038126,1.989647415
5402.432632,156.9108521,0.388932806,0.348236214
5407.585746,148.4440391,0.120636221,0.158104319
5403.539778,954.9655638,0.828994159,1.49257672
5400,113.1564533,1.61984483,1.504650355
5403.251686,100,1.950737453,1.618048435
5410,151.72414,0.272474565,0
5407.483507,201.1250611,1.533260981,1.808788111
5400,192.0835625,0.383885116,0.032924997
5400,139.952699,2,1.965968347
5407.456375,140.7380994,1.516989857,1.670093022
5410,167.4688299,0.152863487,0
5400,106.186982,1.724849567,1.677359238
5400,153.0052326,0.547087133,0
5410,123.2619935,1.941273805,1.76227263
5400,115.7741782,1.897670708,1.50004228
5400,154.842275,0.389561692,0
5410,123.4248395,2,2
5406.962396,118.5875555,1.722365663,1.800595446
5400,119.0023087,1.718165939,1.917300136
5403.65877,156.9178632,1.673936898,1.639879976
5400,105.8058869,1.834663146,1.742405234
5400.269597,439.2292584,0.907535964,0.036800253
5410,100,1.989723119,1.768963374
5400,100,2,1.834133039
5410,115.9916452,0.176365981,0
5400,104.6123425,2,1.712619822
5400,177.7604519,0.220802107,0
5400,147.1943907,0.292430859,0.230030657
5400,144.869085,0,0.37012055
5410,109.9064403,0.425448519,0
5400,151.7476969,1.864206862,1.442071816
5410,127.0126208,2,1.543957179
5406.059274,132.7315743,1.783050039,2
5410,141.1203233,1.746642517,1.960852422
5400,119.2912298,1.937569018,1.715997607
5410,135.2390825,0.051752281,0
5400,100.2875602,1.566363242,1.734797279
5402.912214,852.8915495,0.203386008,0.130636291
5400,138.5178285,1.657159435,1.714212655
5409.650735,151.2516301,1.93534992,2
5411.527893,129.0749549,2.005418438,1.920715156
5410,125.7033778,1.882727217,1.496061516
5410,190.0669533,0.46110042,0
5400,150.6748215,1.617546061,1.871203215
5400,132.2665022,2,2
5400,127.5204502,1.615401476,2
5400,133.2639061,0.108208647,0.324632561
5400,150.3402916,1.785296758,1.70833445
5400,149.645407,1.690480111,1.781615123
5400,100,1.874243842,1.505936062
5400,144.9311447,1.604344978,1.566620032
5400,112.6537327,2,1.57254224
5400,116.5766612,1.741919286,1.943614941
5410,138.663824,1.628729406,1.952960515
5407.11611,100,2,1.802972699
5400,109.5248934,1.756115151,1.429964151
5402.170166,115.867755,1.393899925,1.53229386
5410,142.1874705,2,1.637799135
5400,136.7420589,1.771635373,1.577843906
5400,144.4087751,1.925753603,1.656188974
5410,115.8771118,1.547498052,1.881451101
5402.676118,129.4302448,1.478277287,2
5400,112.2825196,2,1.648715773
5400.0176,162.0581592,0.142355472,0
5410,150.7838713,1.695317035,1.375160229
5400.047385,241.87277,1.111723588,0.041918385
5402.33974,802.6136706,1.317586639,0.273421078
5400.060261,560.415057,0.798657803,0.785942632
5400,105.4140232,1.92936107,1.872179498
5402.415458,137.004429,1.583717588,1.584892944
5400,130.8478314,1.800921086,1.298388715
5403.146525,142.961024,0,0.341161459
5401.71661,152.2657696,2,1.852391241
5405.754699,482.4556508,1.266390035,0.78300722
5408.997619,134.4037975,2,1.788420314
5400,100,2,2
5402.881744,177.267067,0.627978038,0.054772987
5410,137.3541608,2,1.380598879
5402.967365,164.9342849,0.085159724,0
5410,131.2836463,1.847085458,1.689631284
5400,100,1.794253098,1.859084007
5400,103.7669797,1.921277994,2
5405.175178,563.0310046,0.695742484,0.986396922
5400,126.6764162,1.333164935,2
5407.500352,120.1517752,1.725319662,1.383935765
5410,100,1.920797024,1.670996454
5408.149981,112.9023825,1.390329364,1.80095987
5401.817265,166.0275011,0.389531485,0
5407.830521,138.5678967,2,1.746935912
5404.580966,170.9839752,0.387439098,0.017660547
5407.320099,136.3761723,1.80230647,1.804694749
5409.66823,607.0520522,1.923031872,0.321693606
5400,155.8347655,1.950734544,1.696706932
5405.233425,147.6655426,0.412557654,0.082421091
5398.301509,149.3162026,1.524009049,1.884615561
5401.743287,128.7608451,0.647498697,0
5409.097322,544.0466813,0.242380688,0.98730674
5400,152.6628114,1.960703784,1.976441218
5410,170.8566133,0.060106836,0.280805818
5402.298,162.5983896,0,0
5399.308754,165.2852413,0.181188002,0.034812246
5400,144.8499426,1.771585382,1.931519895
5410,143.2300418,1.815829259,1.903386696
5408.798029,383.3082129,1.919693552,0.947189452
5400,134.3494646,0.092730663,0.161917185
5400,156.9298695,0.082831686,0.5734838
5410,170.0062943,0.399740284,0.161198488
5403.883771,137.6262684,1.683923043,1.516975864
5406.167555,1029.563801,1.884023134,0.19470136
5410,133.6328701,1.733928715,1.946569202
5406.679549,117.4666436,1.816240373,1.856893228
5400,100,1.798152611,1.897930145
5400,141.8636134,1.703816329,2
5405.581654,131.4920256,1.871038691,1.907430752
5400,119.5984922,1.637597104,1.894842077
5400,143.7532159,2,1.808396429
5409.609756,120.6559753,1.781105988,1.834318246
5405.451403,124.1814616,1.574049493,1.853144257
5400,135.1259935,1.728792202,2
5402.880481,115.5369405,1.46969662,1.861392132
5408.06798,392.7260809,0.473457299,1.336556858
5400,137.3464522,2,1.960687853
5400,107.628782,1.707215088,1.541035405
5404.119963,100,2,1.701387229
5403.719994,169.4347173,0.292861717,0.315308533
5410,141.6165528,1.910017857,1.622350427
5410,157.5092625,1.974273261,2
5410,139.1348425,1.76238127,1.798665794
5404.825723,119.6622987,1.759721888,1.626763137
5403.890075,172.6619132,0.437197256,0
5400,111.5595222,2,1.763398491
5400,144.5917266,1.903391284,1.8689154
5400,134.7373889,1.989141183,1.861013679
5410,170.6520933,0.329795127,0
5406.173451,428.0336155,0.761257046,0.002399682
5406.351224,278.042581,0.18055995,0.282536082
5406.05657,156.2224877,0.288188318,0
5401.522319,497.9334894,0.736403816,0.520638204
5410,146.0495374,1.76078304,1.483154509
5408.14932,136.7788057,0.624773432,0.03168759
5400,100,1.671021464,2
5400,135.3932816,1.519494259,1.943808348
5402.073649,158.634776,0.106391832,0.027965087
5406.569585,139.3353766,1.72320783,1.734598496
5400,132.073198,1.772743454,1.618793959
5400,118.8509894,1.713283407,1.90607366
5400,176.9387305,0.381036967,0.409945725
5400,116.9700883,1.426167389,1.76792904
5410,141.0698857,1.797848499,1.831017682
5400,130.6733806,1.328814136,1.80673585
5400,124.2511162,1.709341361,1.678279445
5400,129.1313318,0.196138865,0
5400,134.517982,0.194325655,0.148439057
5410,169.1050562,0.183134672,0.134468179
5400,132.1025347,1.428877909,1.551541853
5407.72224,154.4352376,0.335935887,0
5400,162.2696061,1.672273806,1.93444725
5400,101.7087179,1.726708254,2
5400.173864,161.272801,0.076425887,0.269860951
5405.624729,163.5537572,0.498404731,0
5410,122.6413928,1.631309385,1.698252043
5400,113.7207446,1.719291686,1.667391707
5405.794156,100,1.700645602,1.776998343
5409.099064,174.0304109,0.054042429,0
5400.900743,119.6451263,1.314627042,1.410458108
5400,139.407855,0.215140295,0
5402.295783,989.8652798,0.242232476,1.456162162
5403.904223,132.7979889,2,1.919314203
5400.199281,129.4863192,1.96399884,2
5410,144.1257966,0.196794509,0
5400,121.7759406,1.954211817,1.794229861
5400,103.0610621,1.431725941,1.573152272
5400,146.5343826,1.821577103,1.8245937
5403.69072,152.5368976,1.607312065,1.427430978
5400,149.5269372,1.723688851,1.62017075
5400,137.6931645,1.506185132,1.903541707
5402.485708,1003.775731,1.69531642,1.236956206
5401.94918,148.4965924,1.600462025,1.998568797
5407.429907,100,1.78613285,1.784346209
5400,152.3771869,1.299195709,1.859491087
5407.436768,152.7345508,2,1.850879688
5410,105.4701105,1.790686823,2
5410,142.6346468,2,1.675774952
5400,144.7115604,1.754737706,1.796596074
5410,164.4422842,0.259464148,0
5410,130.0612844,1.880520135,1.81335605
5408.990921,109.3526626,1.758391503,1.88942793
5410,145.2569544,1.853805511,1.797474249
5410,151.7718117,1.866990573,2
5402.157217,1024.267867,1.118034426,1.475115591
5400.773803,100,1.786207499,1.688727712
5400,100,1.75719171,1.759716227
5403.573999,122.5075363,2,1.882877725
5404.035711,875.3354102,0.2329195,1.999551419
5410,150.9408196,0.387678013,0
5402.804001,160.8104248,0.537431327,0
5410,113.7715283,1.79928156,1.697515004
5400,176.8933247,0.183876602,0.016854844
5400,128.6814219,1.577993193,1.968526901
5400,148.4407938,1.733186488,1.838091326
5400,175.3539399,1.52193141,1.688220547
5400,141.7596408,0.36531544,0
5401.602283,174.1506387,0.548417,0
5400,123.3289193,1.786435529,1.608758093
5410,102.0920255,1.562347922,1.951068765
5410,100,1.775836557,1.928733726
5404.112773,123.750794,1.788520005,1.695419023
5408.836564,100,1.960979233,1.721143509
5400.37536,144.1156813,1.54647845,1.552955416
5400,100,1.798091402,1.737508207
5403.687529,137.7974659,1.654759249,2
5400.958694,153.6568486,0.057827099,0.336404243
5400,133.1878559,2,2
5406.368351,105.8746968,1.978319075,1.818192653
5410,110.1248596,1.772442931,1.457821347
5410,185.3453736,1.899874824,1.868765315
5400,130.2195584,1.601865545,1.671630418
5400.308882,110.1608154,1.620610522,2.131566978
5405.33197,903.6542107,0.307565866,0.778544686
5400.768967,136.8684385,1.632213502,1.640758291
5400,137.9326427,0.3546637,0
5410,112.5457643,1.910120714,1.764272071
5410,128.18449,1.958843713,1.804259098
5409.205749,149.5291679,1.624672349,1.561223379
5400,141.2402057,2,1.728669504
5400,118.7697631,2,1.719106453
5407.916859,137.0532779,2,1.896315225
5410,138.8027595,1.902849151,1.914910117
5410,147.2474446,2,1.940176005
5400,120.1662176,0.080933241,0
5410,142.8856263,1.921066506,2
5410,183.2461179,0.448369499,0.177299248
5402.326497,359.0147229,0.401297123,1.163967748
5400,149.3043747,1.598525305,1.631368483
5410,160.8279604,0.54675566,0.221696682
5400,169.1115596,0.57499089,0
5410,153.5397968,1.517953805,1.910360504
5400,159.4089945,1.841481376,1.865516123
5410,125.1849119,1.701371672,2
5404.3976,153.9329328,2,1.858256237
5400,144.3447952,1.889147111,1.908653637
5409.123755,139.0035253,1.713218629,1.905708883
5400.976092,143.6706379,1.514291709,2
5410,145.6938759,1.658039363,2
5400,153.055534,1.719027807,1.916271281
5403.310675,152.6776951,1.530958619,1.669730889
5410,110.2404715,1.672349929,1.352414666
5410,120.1033611,1.915857196,1.597636076
5410,147.3048178,1.77167438,1.962813485
5400,122.089501,2,1.487265044
5400,174.3682353,0.679936084,0.126448217
5400,145.359605,0.32040361,0
5408.79946,561.1710219,0.87250637,0.707200948
5400,140.9068373,0.011118752,0.057407125
5400,163.2063508,1.99113188,1.904675409
5410,141.8947438,1.772769014,1.896190827
5402.797041,115.3685991,1.85820346,1.949223377
5400,163.6512319,1.322950671,1.684617564
5410,143.1529889,2,1.634579388
5400,162.1046647,0.326338272,0.106836398
5400,119.8096611,1.840277737,2
5400,124.0402616,1.904845104,2
5400,167.9614554,0.289776599,0
5400,112.9601544,1.826476392,1.634956662
5401.691394,139.9309225,1.820356283,1.880142232
5401.479025,113.3403227,1.579761221,1.921587225
5403.41715,160.0551538,0.201931499,0.029012996
5402.575388,103.6300614,1.341897882,1.793218603
5400,133.8420107,1.529669636,1.724201495
5400,151.65192,1.641952029,1.941493038
5400,156.6974757,0.279824758,0
5404.551952,104.9473102,1.680532899,1.878013565
5409.823234,111.6526411,1.874230552,1.615904021
5400,113.8793601,1.964354955,1.595263952
5402.809335,152.4781515,1.690964408,1.995594739
5410,122.1483042,2,1.576616837
5400.911367,161.3520809,0.335856295,0.219331459
5410,115.4155256,1.670604542,1.66790191
5403.927551,600.1608475,0.563304882,1.596187361
5410,146.453896,1.72261968,1.716538105
5400,161.8278065,0.320095295,0
5410,122.2938464,1.670800186,1.666881392
5408.521585,135.0943491,1.847968112,1.891066636
5410,127.7121601,1.816395713,2
5400,187.6901171,0.23496027,0.031596474
5403.549268,133.4577995,0,0.052326741
5401.744284,163.0932426,0.326002049,0.191130745
5405.07954,146.1344141,0.413698823,0
5410,171.3404368,0.082335933,0.079690822
5400,100,1.630618355,1.679579317
5400,143.8300802,1.895646864,1.712492285
5400.761179,134.9058472,0.067660303,0.404430401
5400,115.7441854,1.802557066,1.841973208
5400,131.5598806,1.920605793,1.89282458
5400,160.7142229,1.346873937,1.760168573
5400,149.4246081,0.612284928,0.383316101
5400,146.5216044,1.628557882,2
5400,124.2722968,1.557219251,2
5410,124.5085029,1.842819432,1.166631269
5400,118.865969,1.887842459,1.515152729
5410,185.4229594,1.588279505,1.778319403
5407.757915,120.0856752,0.04998643,0
5400,162.4678664,2,1.498228233
5405.472481,173.3378488,0.080779393,0
5410,115.5950481,0.499485879,0.302999221
5410,147.3861389,1.631861604,1.58512547
5400,136.3705251,2,1.825179611
5408.893068,308.3717611,0.224558732,1.897550956
5400,169.6822792,0.280636254,0.067855335
5406.885494,101.2126918,1.575592761,1.705023061
5405.121898,126.5344008,1.849995888,1.983353158
5400,168.6267758,0.359708293,0
5406.169978,1088.328007,0.740932154,1.963225611
5405.284952,102.5158526,1.707940715,1.750120301
5410,136.818983,1.388335814,2
5400,178.0942802,0.595819549,0.142488772
5400,148.2554253,1.743391292,2
5405.519037,868.1257677,1.945501844,1.456739935
5400.086559,128.0251866,1.62550967,1.843911483
5400,183.4244832,0.21634746,0.061928121
5400,176.7276447,0.55414056,0
5400,141.2658538,0.402817607,0
5400,159.2498309,1.797680083,2
5400,157.2845545,0.438513808,0
5400,147.0465125,1.752827917,1.965475506
5410,155.1755492,2,1.744289428
5400,159.9467996,1.875739099,2
5410,156.7043732,1.809923408,1.938006405
5405.098333,136.5167584,1.711171874,1.588377862
5405.558092,104.6550855,1.505352518,1.950295681
5400,107.9210744,1.798441869,2
5400,152.0399604,0.647781173,0
5407.090153,138.1405652,1.554378752,1.764974356
5406.471547,187.3279911,0.413124731,0.060919623
5406.154077,169.1492798,0.606972121,0
5402.976634,251.7866806,0.786503778,1.750584814
5400,100,1.824521076,1.564714547
5400,110.9844444,2,1.725125604
5409.530314,126.5175789,0.380639504,0.535066692
5406.432694,155.8927596,1.776150744,1.689756273
5407.646483,121.5052742,1.780977265,2
5400,123.8774992,1.947304721,1.927585443
5410,100,1.73969112,1.772012325
5410,159.9897456,0.13477164,0
5398.764652,120.530009,1.679416002,2.060531028
5400.92918,981.7711234,0.199330912,1.878533166
5400.930227,215.631978,0.517745442,1.088312747
5400,147.8011903,0.63616802,0
5400,122.0755626,1.951912971,1.815415549
5400,136.7695822,1.596430024,1.935543554
5400,109.2549411,1.503493532,1.7741452
5410,100,2,1.561146657
5410,100,1.740996358,1.780227501
5400,167.3562601,0.009923563,0.077577878
5400,133.6298668,1.775002539,2
5407.165566,121.1194805,1.477957796,2
5401.12859,151.0636889,1.771720055,1.910434211
5410,157.9550836,0.333949948,0.086212249
5410,118.5165839,1.654629062,1.838419755
5400,122.7122506,1.849002188,2
5400,157.2402037,1.836318906,1.330595054
5407.9729,165.3802719,0.067862772,0
5407.08693,134.5572012,1.77103855,1.893529025
5400,144.9458981,1.82986841,1.751687238
5400,159.4076372,1.819349449,1.547214098
5404.889763,161.4285544,0.385259591,0
5410,174.7758825,1.877057614,1.529548146
5400,105.0276277,1.947417327,1.904178468
5400,159.7569853,0.32675633,0
5400,140.6544824,0.19562979,0.385755068
5399.097324,111.2742192,-0.042317776,0.28001989
5400,138.7607773,1.902333419,2
5403.853126,224.0469792,0.167200448,0
5401.901886,162.8739791,1.695855792,1.84332415
5400,165.8201711,0.172765412,0.026031491
5400,173.1816302,0.236134866,0
5402.706392,1004.151384,0.392285342,0.490365223
5403.522061,131.3070576,1.632872097,2
5400,134.2145046,0.159579372,0
5400,148.0077547,1.601781781,1.959130985
5400,156.1075184,1.852772005,1.708451145
5400.149453,118.9420007,1.680166639,1.289581262
5400,152.5696288,1.868229146,1.590366876
5400,170.0084906,0.363790639,0.109931696
5409.319711,812.4351249,0.373685621,1.077442998
5402.140683,154.1865925,1.685894011,1.771765761
5403.61159,126.0593021,0.36235995,0
5408.359526,101.0332563,1.890877082,2.051819351
