Radio Frequency,Pulse Width,Azimuth,Amplitude,Angle Of Elevation,Emitter,,,,
5400.415699,128.4128501,1.778813419,11.54282039,1.767734007,0,,,,
5400,121.8401652,1.853855455,8.741607799,2,0,,,,
5400.02719,985.5993677,0.155104191,18.24863449,0,1,,,,
5409.418944,1006.903018,0.007747229,21.11065203,0,1,,,,
5404.077269,1032.559734,0.538540874,17.18112223,0,2,,,,
5402.539791,1003.690236,0.259093437,23.65021437,0.070541693,1,,,,
5400,159.2343192,1.754798766,7,1.902104432,0,,,,
5400,151.2658379,1.752785492,12.96991941,1.801976258,0,,,,
5410,115.416101,1.847496798,13.21095497,1.808130123,0,,,,
5410,1011.35391,0.453679118,13.15411253,0,2,,,,
5400,1018.494351,0.233110691,26.2952045,0,1,,,,
5406.724453,132.7721672,1.529140568,13.44991879,1.723038222,0,,,,
5400,1035.912464,0.669227784,9.793883937,0,1,,,,
5402.231388,984.305042,0.322599241,11.52074526,0,1,,,,
5406.321846,1028.079129,0.203298837,21.70223529,0.101952701,2,,,,
5410,1033.492726,0.424123623,21.09930443,0.114500735,1,,,,
5410,160.5163907,1.758490134,22.35310136,1.622596908,0,,,,
5400,137.4481864,1.740362872,12.38251046,1.844612427,0,,,,
5400,1050.054788,0.084372954,23.86729723,0,1,,,,
5407.667526,404.0286485,0.46228992,25.5594928,0.000254485,-2,,,,
5409.495334,677.4192286,1.970139187,40.65693392,1.079897494,-1,,,,
5400,1025.768621,0.482142074,16.09441598,0.109257262,2,,,,
5409.761073,127.3358736,1.839119696,21.07552861,1.837220733,0,,,,
5400,123.0453154,1.910654308,7,1.995573311,0,,,,
5401.50091,316.6567973,1.247788167,38.26442222,1.436890091,-2,,,,
5400,150.1898972,1.76280816,14.25771481,2,0,,,,
5400,1033.532541,0.287865528,15.03479243,0,2,,,,
5408.6435,351.9434238,0.021792418,47.24695636,1.091382891,-1,,,,
5401.792647,735.2884405,0.063772962,34.44486342,0.09226936,-1,,,,
5408.26036,176.2734617,2,12.12833765,1.938139007,0,,,,
5400,1008.292794,0.385187432,16.69404853,0,1,,,,
5410,1022.859613,0.256184955,20.4356443,0,1,,,,
5400,1050.676856,0.098740091,15.54110409,0,2,,,,
5400,1023.415262,0.130456835,10.72212263,0.210471373,1,,,,
5410,150.5229765,1.604632017,14.2221926,1.534039372,0,,,,
5400,1049.865281,0.057054938,15.51273432,0,2,,,,
5400.964429,416.0859082,1.300966614,14.25310508,1.423200487,-2,,,,
5400,1045.410924,0.203745033,17.67609936,0.02621691,1,,,,
5410,1017.925511,0.763920196,11.89667411,0.198636994,2,,,,
5404.588119,1054.112116,0,19.75091551,0,2,,,,
5400,1018.914079,0,8.244140829,0.054871991,1,,,,
5410.656499,162.6087567,1.640203786,2.350826078,1.799559411,0,,,,
5410,133.9756171,2,7,1.956760821,0,,,,
5403.974518,1011.577972,0.510744899,21.06447991,0,1,,,,
5408.54115,502.3532401,0.518575867,13.31911473,0.753783289,-2,,,,
5402.200313,130.2244591,1.495420057,9.979920229,1.743750171,0,,,,
5410,126.8834811,1.661405917,13.91647267,1.605146451,0,,,,
5407.146812,203.520386,1.966996043,38.06687543,0.292089713,-1,,,,
5398.937417,184.152982,2.143186917,15.19610701,1.800793942,0,,,,
5400,1028.418911,0.565457182,17.30460156,0.535900985,2,,,,
5407.127907,147.2502202,1.806516614,7,1.729926366,0,,,,
5402.214786,115.8894279,1.779804779,12.69208944,1.889156124,0,,,,
5400,138.408659,1.51031094,24.0326507,1.893105501,0,,,,
5400,146.3074579,1.538890674,10.84395919,1.788371106,0,,,,
5407.92769,106.3181254,1.895642673,10.83557001,1.536876739,0,,,,
5400,1017.971306,0.214098862,12.06048604,0.254213237,1,,,,
5404.790778,1069.132546,0.456985418,21.89989399,0.279185107,2,,,,
5400.71886,504.0462087,0.362913374,26.83582426,1.856034703,-1,,,,
5400,124.2558062,1.904946179,19.72084596,1.668797849,0,,,,
5400,155.7699789,1.8948216,13.67984734,1.997529562,0,,,,
5400,985.3264881,0.287695513,19.37739724,0.085400542,1,,,,
5400.694069,130.7285431,1.719164952,11.80277261,1.651622871,0,,,,
5410,1015.549749,0.382359094,19.87360368,0.054361816,1,,,,
5401.449533,1076.65069,0.215448235,16.17406118,0.239606773,2,,,,
5400.046457,243.0298126,0.880868876,28.69256999,1.454931798,-1,,,,
5410,145.0473185,1.759298893,10.97700473,1.885711624,0,,,,
5403.476787,513.0949194,0.321150497,46.9378546,0.184325671,-1,,,,
5400,132.7732923,1.922234912,17.5734709,1.891594361,0,,,,
5400,122.95402,2,14.67838479,1.80623372,0,,,,
5400,1007.252414,0.24709833,22.35831721,0,1,,,,
5400.31769,1011.977647,0.239307576,15.05295293,0.172892529,1,,,,
5406.008445,135.3480152,1.865245347,11.11702204,2,0,,,,
5403.993901,1005.866984,0.267855838,22.61059908,0,1,,,,
5400,155.0643007,2,8.94245398,1.954950293,0,,,,
5401.814518,1045.019008,0.152681313,18.16611566,0,1,,,,
5400,159.7836977,1.855554304,7,2,0,,,,
5400,108.4449354,1.798117368,13.30741063,1.80545565,0,,,,
5401.655832,1000.352867,0.189633492,12.94290437,0,1,,,,
5405.44143,1021.285203,0.56067486,11.15866149,0.034948866,1,,,,
5410,1026.47244,0.121567222,8.229928885,0,1,,,,
5400,163.1629911,1.847691667,18.36553783,1.782611242,0,,,,
5410,132.7299951,1.80679974,16.6175184,2,0,,,,
5407.655442,803.7099845,1.889095007,20.75561422,1.912809753,-1,,,,
5403.454378,129.6713981,1.153006544,17.64221658,1.421143669,-1,,,,
5408.599581,1027.019377,0.83178016,21.66962899,0.765829281,-2,,,,
5410,1026.465894,0.584237739,7,0.10357325,1,,,,
5400,100.9860621,2,14.78818463,1.705761499,0,,,,
5402.465065,1048.02889,0.291222617,12.52825777,0.040681875,1,,,,
5400,1070.972518,0.392621285,12.95030433,0.442242675,2,,,,
5407.190832,147.1938421,1.373127714,13.00065209,1.746118297,0,,,,
5400,1046.127716,0.381551211,22.78285285,0,2,,,,
5408.158727,144.8644315,2,7,2,0,,,,
5410,1015.01736,0.072842187,13.8755631,0.178777101,1,,,,
5400,1051.846023,0.658225935,17.38269058,0.072068132,2,,,,
5408.556513,978.8023294,0.447994959,15.64808329,0.212778687,1,,,,
5400,116.942676,2,11.6197418,1.50586735,0,,,,
5410,1026.031554,0,15.72798406,0.393986768,1,,,,
5410,1016.286111,0.466505944,15.85466498,0.233668887,2,,,,
5400,123.2502219,1.636013223,12.35575906,1.731919798,0,,,,
5400,110.4156949,1.863932386,14.661049,1.75392873,0,,,,
5410,1016.999211,0.226344661,16.21156615,0,1,,,,
5400,137.358357,1.471883792,17.28596718,1.798338602,0,,,,
5410,973.0887188,0.534767401,11.90045302,0.084618401,1,,,,
5400,1037.574421,0.363513865,21.21382647,0.084705836,2,,,,
5410,160.7634895,1.922983937,18.2038881,1.73175972,0,,,,
5409.153093,1047.614121,0.13955922,17.84976168,0.121762891,1,,,,
5400,1047.172213,0.657991045,15.09696135,0.00904739,2,,,,
5402.050536,403.8643825,0.341441004,36.25214166,1.8715683,-2,,,,
5400,136.7408738,1.473090776,13.91549257,1.81922638,0,,,,
5410,1029.598214,0.242500612,24.89786226,0,1,,,,
5409.640345,840.3146756,1.99926304,16.65595806,0.783067412,-1,,,,
5406.399509,132.5043241,1.415907166,16.98630747,1.866118065,0,,,,
5409.531103,140.7855929,1.904556629,14.61584152,1.705562558,0,,,,
5410,1043.758272,0.373083438,11.76383747,0.455852308,1,,,,
5400,1009.957311,0.042218968,12.03581227,0.108852946,1,,,,
5400,1040.512301,0.221216506,7,0.116095641,1,,,,
5410,151.3860334,1.899586553,9.752495451,1.681689013,0,,,,
5400,159.9391496,1.794006809,8.431807722,1.773764948,0,,,,
5400,995.3613571,0.175102553,15.09166559,0.348555552,1,,,,
5400,998.4354801,0.303204626,7,0,1,,,,
5403.225402,1053.635623,0.289005019,13.07501742,0,2,,,,
5400,998.1299299,0.41298636,13.29937969,0,1,,,,
5410,131.4961409,1.865564189,10.48174782,1.699453001,0,,,,
5401.693443,149.5823826,1.691061363,15.64447468,1.666298476,0,,,,
5400,1043.518021,0.290980519,10.28853281,0.020769235,1,,,,
5400.538123,162.9235992,1.539772966,8.247033472,1.537310077,0,,,,
5401.164942,1036.26706,0.558385228,7,0.073956279,1,,,,
5406.107355,126.0357984,1.871729372,17.33662375,1.973747048,0,,,,
5410,1013.393199,0.351606244,9.643844978,0.336070758,2,,,,
5406.24116,995.6275428,0.711812368,21.24977782,0.909016373,-2,,,,
5400.445525,1019.483275,0.436780764,17.73329954,0.110626234,1,,,,
5400,1007.811836,0.39130785,15.74892807,0,1,,,,
5410,1013.904914,0.435377721,16.25209967,0.253899021,2,,,,
5399.853118,111.4427834,1.559599306,6.704044421,2.250886099,0,,,,
5405.747286,1023.557269,0,10.64612845,0.340023241,1,,,,
5400,1002.566626,0.853803083,7,0.101402794,1,,,,
5410,129.5262893,1.922735901,7,1.581044807,0,,,,
5400,129.7436238,1.432976332,16.93454023,1.564722893,0,,,,
5398.807515,115.6427848,1.442155954,10.27276408,1.92957091,0,,,,
5401.500957,970.3517435,0.195070164,13.08109195,-0.050017883,1,,,,
5410,115.2165623,2,17.04253025,1.399308317,0,,,,
5410,1010.402108,0.110537168,14.97359335,0.050551243,2,,,,
5400,1005.365708,0.172179153,10.66379177,0.135770349,1,,,,
5406.05389,103.8873342,1.624199905,9.817875025,1.523653168,0,,,,
5400.306707,1076.192287,0.419859727,14.9103986,0,2,,,,
5407.037687,994.9113346,0.119568774,19.51054576,0,2,,,,
5407.868275,140.9631111,1.970119022,11.43016044,1.78281564,0,,,,
5407.266737,169.2247535,1.369684132,47.2004605,0.606889272,-1,,,,
5400,1023.502997,0.235488211,24.78197946,0,1,,,,
5410,1026.759495,0.029955403,18.75184489,0,2,,,,
5406.397718,991.9622357,0.227765093,12.0357007,0.140537835,1,,,,
5400,144.4572799,1.637795648,15.86492955,2,0,,,,
5400,1002.406286,0.782354774,14.34595801,0.100540181,1,,,,
5400,174.0745431,1.778193465,12.16146809,1.854848706,0,,,,
5400,171.0626241,1.594880545,7.240667747,1.739355788,0,,,,
5400,1030.837355,0.595236389,14.75844426,0.339473541,1,,,,
5400,986.0118628,0.364182748,18.57441144,0.101288516,1,,,,
5400.625408,1002.585809,0.46674751,12.48797865,0.568707386,1,,,,
5400,1084.003911,0.259656194,10.88032,0.051586646,2,,,,
5400,162.3640972,1.688596718,11.40582567,1.68218546,0,,,,
5410,165.6268005,2,10.8573257,1.649953732,0,,,,
5400,1003.999242,0.460608201,22.42205132,0,1,,,,
5400.33933,1055.158095,0.844240435,12.03582088,0,1,,,,
5400,165.8032005,1.705483593,10.69825691,1.892327193,0,,,,
5400,148.2766348,1.433496483,21.37008222,1.805016192,0,,,,
5401.925035,1043.969123,0,17.68739926,0.112175302,2,,,,
5400,177.6324258,1.73993189,7.086958279,1.787544,0,,,,
5409.899665,931.1560939,1.176461799,17.76397517,1.351872154,-2,,,,
5400,1031.771997,0.060356474,14.65225929,0,2,,,,
5409.761692,108.7791485,1.768707398,7.408819831,1.948083717,0,,,,
5400,1028.868889,0.199573145,18.92769318,0.222078403,1,,,,
5400,1018.695793,0.066737415,22.13432456,0.28466436,1,,,,
5411.90385,1060.209637,0.352881973,27.80101476,-0.006378468,2,,,,
5406.097647,224.0857715,1.090457963,42.53965108,1.27498393,-2,,,,
5400,1041.231869,0.270103305,18.69250367,0.312782019,1,,,,
5400,1040.521015,0.488754884,22.24742272,0,2,,,,
5400,157.1000327,1.841108684,12.18948845,2,0,,,,
5403.392469,161.7183682,1.803565972,10.38007312,1.862259992,0,,,,
5404.564771,132.2934245,1.777954721,15.17751772,1.912459344,0,,,,
5408.639029,149.9562553,1.659195325,7,2,0,,,,
5400,1025.432879,0.346154547,27.50558372,0,2,,,,
5400.81919,561.770029,0.701526772,37.37285183,0.156864267,-2,,,,
5400.268325,1060.999422,0.575007013,13.36947462,0,2,,,,
5404.72647,1035.251259,0.609258042,15.08151205,0.213738251,2,,,,
5404.474276,1049.397468,0.338119867,20.24711166,0.19470962,2,,,,
5400,129.9578435,1.805381037,7,1.707821295,0,,,,
5401.045465,591.9435017,0.247249017,36.32924625,0.858661207,-1,,,,
5401.170051,1010.688227,1.817142939,23.94584314,1.465197798,-2,,,,
5400,155.1984644,1.363004094,10.18242968,1.773262316,0,,,,
5400,1023.412135,0.213631242,14.27147613,0.099603387,1,,,,
5400,154.5207759,1.846406936,21.30781144,1.936591511,0,,,,
5409.180083,1050.029365,0.380770768,8.429953574,0.110408691,2,,,,
5401.720567,303.9079355,1.586555121,19.66127873,1.180057088,-1,,,,
5410,1016.961821,0,10.58462277,0,1,,,,
5404.88312,143.3530031,1.922268686,17.45947304,1.721118501,0,,,,
5410,1023.101848,0.236991296,17.45490604,0.043666405,2,,,,
5400,1022.788527,0.687356504,9.343011327,0.199868793,1,,,,
5408.295652,320.8546003,0.165514133,20.05946572,1.539381346,-1,,,,
5400,1029.40388,0.176027606,19.50955827,0.500283456,1,,,,
5402.420463,1031.84985,0.429886619,12.19193055,0,1,,,,
5400,145.5968261,1.658974005,15.59152857,1.639294822,0,,,,
5406.550391,1033.836231,0.488273901,7.941992773,0.238314417,1,,,,
5400,1015.439997,0.5702271,14.10141929,0,1,,,,
5400,1033.255362,0.53217143,19.02840609,0,2,,,,
5404.407536,163.9063329,0.767465264,7.310717679,1.545113005,-2,,,,
5400,164.6556854,1.32639751,9.44563182,2,0,,,,
5403.897749,100,1.833409311,10.50989748,1.840333595,0,,,,
5400,1029.420408,0.284668655,10.56217991,0.117823378,2,,,,
5402.820982,148.9042176,1.807483774,22.8694864,2,0,,,,
5400.310454,183.9608941,0.675819163,50.63404922,1.162405547,-1,,,,
5405.457779,997.9235628,0.272798853,19.80238495,0,2,,,,
5404.370485,1008.654769,0.038257541,9.843135178,0.178983917,1,,,,
5400,160.650778,1.898829869,12.36891085,1.671199769,0,,,,
5400,1007.173931,0.916526262,12.51655501,0.193612975,1,,,,
5400,132.9029854,1.788069198,14.83418914,1.885538113,0,,,,
5410,1012.249007,0.21087123,11.38361224,0,1,,,,
5400,144.1424255,1.953530261,7,1.756843623,0,,,,
5406.692344,1046.958333,0.319982585,16.02274828,0,2,,,,
5400.191912,1041.73595,0,16.42533882,0.233442009,2,,,,
5400,1059.301252,0.097546053,25.04370539,0.123161828,2,,,,
5401.771888,937.919095,0.516981781,40.27939956,1.86965056,-2,,,,
5400,1003.787388,0,7.658212286,0,1,,,,
5403.623682,1033.334661,0.266373418,17.45859661,0,1,,,,
5400,1033.130651,0.446364048,13.22719438,0.217957691,2,,,,
5407.039285,1018.159538,0.201071565,19.93252379,0.073085311,1,,,,
5409.451312,593.1464088,0.753854304,10.55306163,1.908138079,-1,,,,
5404.286132,1019.552718,0.316034364,21.22440875,0.126703149,1,,,,
5400,149.7396942,1.706965923,12.46405328,1.854600855,0,,,,
5404.244586,155.6873427,1.858641374,7,1.47310366,0,,,,
5400,111.1214694,1.952532037,8.111493526,1.955646528,0,,,,
5400,139.7050456,2,7,1.704867668,0,,,,
5401.929357,164.3367358,1.644536392,9.299805438,1.458324067,0,,,,
5400,1025.312126,0.296785556,14.17156896,0.110461326,2,,,,
5403.703381,1055.538813,0.099125085,21.38394725,0.237648977,2,,,,
5400,1062.560024,0.523313522,18.37268617,0.158338888,1,,,,
5400,1057.05995,0.229835207,17.68344225,0.064128239,1,,,,
5400,1025.240158,0.083682081,13.27412739,0.053265722,1,,,,
5400,1041.350193,0.103953262,16.0916515,0,1,,,,
5407.482949,1014.288975,0.404631898,43.9630543,1.035700096,-1,,,,
5410,132.511991,1.935623139,12.03467811,1.877483824,0,,,,
5409.634373,145.2860283,1.847627538,14.24095656,1.67961287,0,,,,
5400,174.6023354,1.729886121,17.38347063,2,0,,,,
5400,100,1.784574825,19.19718177,1.500214222,0,,,,
5400,134.2528225,2,9.537756766,1.929769026,0,,,,
5400,133.3189384,2,7,1.63866332,0,,,,
5410,143.3736172,1.898492186,14.75880432,1.693622047,0,,,,
5410,1016.00674,0.367081598,13.97151728,0.009520715,2,,,,
5400,137.277283,1.676057845,7,1.804147606,0,,,,
5410,149.3896044,1.755351014,10.76297266,2,0,,,,
5405.480783,155.8105913,2,11.60541942,1.924545811,0,,,,
5400,1012.800246,0.167329681,13.329273,0.258934339,1,,,,
5406.807304,1023.931156,0.669547102,14.1620391,0.269488322,2,,,,
5405.578682,767.2677844,0.037306033,34.40727585,0.461923724,-1,,,,
5400,110.8612491,1.679571275,11.85224135,2,0,,,,
5406.873917,104.2994832,1.533570036,20.5877384,1.683021612,0,,,,
5406.027126,1027.450418,0.206222701,7.206837722,0,1,,,,
5402.112685,113.2715815,1.650768197,19.86516486,1.700856991,0,,,,
5400,1009.338952,0.265218739,9.802335926,0.119624722,1,,,,
5410,132.2421235,1.840921845,16.47096466,1.933762695,0,,,,
5410,133.4907494,1.461285681,18.66452272,1.568691078,0,,,,
5401.565077,152.1828585,1.819691038,17.65229416,1.809291879,0,,,,
5409.085555,342.3329088,1.436084425,50.53097108,0.018240904,-1,,,,
5404.832643,693.8729348,0.944415897,34.20037994,1.87566649,-2,,,,
5408.616412,1018.256083,0.489999118,25.6280808,0.049374944,2,,,,
5400,1060.112087,0.360030506,10.4010995,0,2,,,,
5402.631157,1021.103443,0.231703998,12.95555407,0.102742039,1,,,,
5400.902328,1022.46278,0.740104563,18.87224502,0.00459102,2,,,,
5401.754336,135.0652544,2,13.6526398,1.816096113,0,,,,
5410,1009.985767,0.008577557,20.23867841,0,1,,,,
5400,148.8217123,1.784481015,17.62835832,1.755839447,0,,,,
5400,1004.928874,0,14.58618742,0.0153422,1,,,,
5410,186.7999264,1.149594113,26.57945179,2,0,,,,
5400,126.8239435,1.633413957,19.2433274,1.897627016,0,,,,
5400,1007.210025,0.114330969,12.61211525,0.162239619,2,,,,
5410,1019.86869,0.274016588,18.76377663,0.240393238,1,,,,
5403.50951,159.1234687,2,8.905374421,2,0,,,,
5402.654916,170.0147277,1.874489035,8.891053233,1.745442879,0,,,,
5410,1037.474402,0.42188779,10.35888026,0,2,,,,
5400,1040.382702,0.165560144,7,0.079083819,1,,,,
5400,148.6825396,1.887860007,13.17561266,1.701511686,0,,,,
5408.818229,120.3937251,1.4817892,7,1.781566134,0,,,,
5400,151.4359625,1.799123292,7,1.977373466,0,,,,
5401.271695,1012.81787,0.489787346,22.83836672,0,1,,,,
5410,149.7354458,1.798849566,9.591460556,1.810019436,0,,,,
5403.93352,112.6249093,2,10.60134205,1.737749525,0,,,,
5410,1033.749411,0.057093858,12.46643096,0.306987139,1,,,,
5406.792915,128.4988361,1.757356325,7,1.929838908,0,,,,
5402.617915,113.4095808,1.670580694,11.19316125,1.781953549,0,,,,
5400,129.5862181,1.820549922,9.515791226,1.702230799,0,,,,
5406.832556,592.382094,1.453053782,11.26268502,1.236127624,-2,,,,
5400,1054.190856,0.344132984,11.1766307,0.210752683,2,,,,
5410,1026.437673,0.360497521,14.60016061,0,1,,,,
5410,130.1655307,1.255442791,7.116297284,1.515675425,0,,,,
5400,167.5148077,1.584703299,11.75185214,2,0,,,,
5402.68461,127.8312592,1.820345689,14.86918971,1.8041616,0,,,,
5400,122.6870691,1.736936892,7,1.824920624,0,,,,
5410,1049.464683,0.313481159,12.13463311,0,2,,,,
5410,1004.85037,0.177551435,13.4560194,0,1,,,,
5410,125.7018831,1.756417757,12.98770367,1.863080034,0,,,,
5405.022623,115.0527405,1.90049826,12.14698823,1.715984507,0,,,,
5400,123.4945891,1.756443228,7.728613194,1.846085186,0,,,,
5405.594751,113.4494335,2,16.75216942,1.9948638,0,,,,
5400,163.8796455,1.612566203,14.80474652,1.988734274,0,,,,
5400.782595,346.7643118,1.084325842,30.15834139,1.742979628,-2,,,,
5410,1018.00739,0.506406402,21.93334416,0.161688458,2,,,,
5400,137.5896325,2,7,1.676619449,0,,,,
5408.904063,1026.332582,0.08116713,7.306028721,0.187698001,1,,,,
5400,1016.651008,0.205252832,19.42959715,0.227132722,1,,,,
5404.753113,1061.487854,0.395102155,24.33969942,0.459420891,-2,,,,
5405.389763,1035.271898,0.202611594,21.69447015,0.080009697,2,,,,
5400,989.6522037,0.237333772,7,0,2,,,,
5401.346119,822.5958649,0.410303598,14.8816414,1.971010731,-1,,,,
5402.976756,110.9655808,1.602026261,17.14430496,1.860332773,0,,,,
5410,153.4901007,1.492589969,7.14158982,1.804360643,0,,,,
5400.123629,1008.209832,0.438357245,11.3659529,0,1,,,,
5407.670655,129.7594097,1.639134484,7.158634352,1.587079051,0,,,,
5410,142.3464699,1.852342567,17.83064593,1.842586247,0,,,,
5400,150.7492417,1.78850285,17.59117627,1.996875728,0,,,,
5409.906453,1014.453577,0.364669756,16.17613306,0.32007853,1,,,,
5400,104.0004686,1.944982536,15.89497152,1.830539075,0,,,,
5402.850121,172.4471572,0.680616835,24.72604486,1.040470506,-2,,,,
5400,124.9558063,1.901486746,13.29767432,1.824066996,0,,,,
5410,1013.1011,0.239997899,20.45930544,0.127988777,1,,,,
5402.884758,137.6805749,1.610119527,17.09318972,1.981849718,0,,,,
5400,1009.350691,0.450173863,10.80317273,0.207912541,2,,,,
5400,1023.06125,0.430486581,16.96528256,0,1,,,,
5400,988.9944095,0.747772359,13.36582842,0.306710645,1,,,,
5406.923295,158.4859386,1.438582592,11.33381646,1.836056205,0,,,,
5410,1033.677076,0.741722335,8.425279083,0,2,,,,
5406.103014,636.5086612,0.967130314,31.61706795,1.867421219,-1,,,,
5403.218782,270.3756809,0.798109669,40.90287885,1.381900102,-1,,,,
5400,1030.73709,0.313633453,19.66511685,0,1,,,,
5402.77698,143.9541488,2,18.03106396,2,0,,,,
5400,1032.415307,0.40946097,19.531221,0.233223015,2,,,,
5400,136.7079968,2,18.66270112,1.448195342,0,,,,
5410,960.5561011,0.192123419,7,0,1,,,,
5400,992.7125069,0.55504201,11.1818637,0.053934258,1,,,,
5400.745059,165.3039778,2,19.6361018,1.775528267,0,,,,
5400,130.0335405,1.822814833,13.97197367,1.999830107,0,,,,
5402.292212,152.9674556,1.558739859,10.60192608,1.640959011,0,,,,
5400,144.7852835,1.525996151,13.30138524,1.886251427,0,,,,
5400,998.5277757,0.561398169,23.96161028,0.408353604,1,,,,
5400,1043.135425,0.464663122,10.999467,0.085031078,2,,,,
5400,114.006429,1.961592758,15.7097388,1.802152351,0,,,,
5404.673603,175.2032215,1.624789022,8.934865349,1.713974332,0,,,,
5401.833454,134.2004644,2,19.60662846,2,0,,,,
5401.920667,570.3649288,0.948381413,31.22194437,0.923132815,-1,,,,
5410,1003.398294,0.411000132,7,0,1,,,,
5405.219688,126.9424776,1.980218168,12.91999069,2,0,,,,
5405.313741,656.6569269,1.01693204,43.3221106,0.281805129,-2,,,,
5404.259011,646.8902393,0.263117833,31.59414847,1.663283916,-1,,,,
5400,124.7578961,1.462595392,7,1.991257869,0,,,,
5401.925975,1050.981275,0.681809075,16.14744751,0,2,,,,
5405.015321,390.5158585,0.577313878,15.71250354,0.597428294,-1,,,,
5410,1004.874952,0.347712446,10.33004412,0.322821168,1,,,,
