Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation
5408.738616,1036.24445,0.360256676,0.572188842
5410,1038.643716,0.4849528,0.504331946
5410,145.1014243,1.605497203,1.328056346
5400,1052.620704,0.194666948,0
5399.989937,1045.575289,0.051353405,0.460207495
5400,144.4236581,1.986100433,1.98383878
5401.750106,141.5463507,1.746850546,1.469351051
5400,143.3446975,1.633160401,1.9801594
5410,110.649917,1.803509048,1.886623778
5400,193.9242149,1.554117618,1.760450937
5400,123.0522352,1.973595276,1.938567944
5409.580266,755.0709406,1.017339989,0.161252273
5406.288813,178.4941145,2,1.651523348
5407.096038,1047.057319,0.207176297,0.123427622
5400,1060.317228,0.247345719,0.233818694
5410,153.2225161,1.5866382,1.860099839
5410,1026.146456,0.038408263,0.237023022
5406.958263,1016.576899,0.315476453,0.354726559
5409.428648,137.7218282,2,1.75192602
5402.198926,140.2841764,1.885085894,2
5400,1056.703154,0.247657173,0.530352271
5400,103.4852256,1.866833755,1.790259073
5400,141.5166596,1.843948235,1.646516482
5400,117.7139105,1.954409417,1.976229169
5410,971.5855665,0.732887311,0.299330694
5410,1007.967705,0.436413593,1.004589514
5400,151.1679313,2,1.676069027
5404.267857,606.7986014,1.054699771,1.320204242
5400.915394,1039.835699,0,0.520962388
5400,143.2611108,1.844864885,1.539070019
5408.690857,121.8195533,1.540133269,1.584974273
5405.55164,1020.625774,0.060658172,0.536623777
5401.876629,154.8066082,1.804496394,1.56199297
5404.221999,296.1823888,0.946916082,1.511851324
5400,140.3376981,1.725908996,1.698704234
5400,147.8274047,1.795730133,1.867312147
5400,168.8623057,1.843760742,1.617081387
5399.956529,1022.990134,0.221218586,0.156528886
5400,1060.656801,0.198258021,0.348339922
5400.787921,140.2749792,1.863768369,1.741420646
5406.433367,349.0032747,0.797258889,0.056811941
5400,171.7406867,2,1.969088858
5400,1042.222452,0.257996098,0.393545978
5400,100,1.646969468,1.67765948
5400,147.4850759,2,1.627579112
5407.366703,159.1767432,1.714163239,1.918202086
5410,1023.101995,0.117466539,0.833463869
5400,1011.340922,0.084240111,0.626755069
5400,109.8965868,1.891706777,1.935570754
5400,100,1.84182127,1.814117744
5402.1176,437.6024681,0.991344477,0.739946247
5410,152.2348403,1.938458511,1.849619585
5401.605397,1012.474669,0.24456896,0.307929556
5401.633016,522.2542069,1.035696566,1.496852633
5400,156.054191,1.744327338,1.266067887
5409.469579,111.3182829,1.826190885,1.741712467
5410,173.5719063,2,1.963640337
5410,124.9838313,1.788957736,1.418223601
5400,145.2241395,1.884706974,1.765719352
5400,134.8678078,1.836080586,1.929971843
5408.029109,854.604626,1.812770603,1.133674155
5409.134686,560.7303775,0.936025509,0.374777538
5410,1044.471679,0.561443572,0.474299832
5400,135.3873483,1.700374824,1.608590931
5405.73909,147.610552,1.518084637,1.694550364
5400,143.1033181,1.968391341,1.895939404
5400,120.7135892,2,1.733204317
5403.428861,116.0700095,1.935748673,1.992003675
5410,117.5573721,1.685766405,1.644779775
5406.466322,301.2146085,0.568270172,0.97305786
5410,1024.438342,0.685738472,0.580013662
5400,1017.480172,0.425567292,0.686112959
5406.053794,370.1948268,1.390810951,1.627334336
5404.489739,127.479808,1.66190061,1.942268291
5400.461863,157.999517,1.694939022,1.820336339
5410,1015.75394,0.580829042,0.666058377
5404.772573,185.4034935,2,1.659186807
5400.224478,429.34413,0.051689279,0.545721591
5400,154.698401,1.756594977,1.981677003
5403.344335,138.7928174,2,1.852241598
5403.398269,1034.6438,0.483498888,0.400604853
5409.933813,146.1060358,1.720987157,0.179174739
5400,158.2280804,2,1.888005337
5403.493892,1042.494161,0.042566103,0
5404.292972,167.4720606,1.55282621,0.076608312
5403.842342,138.6551557,1.632461539,1.875792921
5400.384702,128.3900227,1.59373177,1.677219415
5400,1062.255861,0.128567301,0.627806256
5410,143.128931,1.784154905,1.600084879
5400,1071.217172,0,0.028496599
5401.214278,156.5322701,1.767408168,2
5400,1075.51506,0.224294191,0.035423645
5407.185344,482.0894746,0.637522649,1.146704361
5401.182574,1077.099056,0.251472671,0
5400,1012.208286,0.3758625,0.655192963
5400,100,1.477963473,2
5401.948074,754.9736286,0.6220599,0.417187263
5404.922633,183.7418166,0.23686503,0.594049086
5400,151.6585998,1.446075142,1.955135471
5410,136.555123,1.798057503,1.710150955
5410,138.2904208,1.84139613,1.468257542
5400,997.6924292,0.403312122,0.426577793
5410,133.9140777,2,1.966319357
5400,143.923205,1.981294768,1.667824744
5404.943971,131.6487568,1.511577035,2
5410,144.3398004,1.899207727,1.874482914
5405.190555,766.9221514,0.012051842,0.314639011
5400,1039.690641,0.790428281,0.560906346
5409.721296,155.120983,1.820308707,1.6533493
5408.681631,150.8694791,1.796330328,1.506129626
5400,139.6006006,2,1.951797907
5400,148.8537473,1.942505352,1.800589347
5410,1038.78596,0.163205926,0.499908218
5400,187.4758131,1.847312002,1.726452861
5400,132.9709365,1.623672909,1.854295719
5404.774993,121.5721728,1.794896379,1.708325844
5401.78048,161.253352,1.666694404,1.679285416
5400,1046.600733,0,0
5410,1021.159977,0.480837803,0.969121454
5410,130.8989258,1.93237579,1.894466828
5402.59089,1019.540169,0,0
5400.467215,134.1150679,1.749417791,2
5404.763436,135.776178,1.633508445,1.96245999
5405.926403,121.3242448,2,1.660054287
5400,1039.982228,0.457960787,0.632132908
5407.268792,521.7955667,0.599018437,1.085244331
5400,146.7193701,1.804255792,1.84173609
5400,126.8582836,1.97479928,1.63659274
5406.842245,125.8518754,1.462165472,2
5400,1000.942955,0.126711026,0.501888612
5404.564311,1048.11716,0.055538305,0
5400,151.0325635,1.820140707,1.762001265
5406.98192,118.8556823,1.909322472,1.662904022
5405.912793,147.2950609,1.849550998,1.896673271
5400,147.1677402,1.577087657,2
5400,1003.529582,0.241575681,0.267202659
5408.821889,1010.90624,0.184075,0.139440731
5400,1028.648354,0.253209382,0.477116881
5407.135667,1019.78422,0.23183639,0.440025664
5410,1100,0.04084977,0
5406.647311,785.3375668,0.7108817,1.416488772
5406.149982,223.1380347,1.990819012,0.234711228
5402.009142,1039.04716,0.289344168,0
5400,148.7241715,2,1.324672978
5410,112.3065258,1.832968491,2
5402.498504,1040.440433,0.088207738,0.097225024
5408.79099,667.2269273,1.759630282,0.665722955
5400,147.9798947,2,2
5400,1037.999365,0.648557172,0.331829147
5400,1057.857434,0.525948701,0.709001658
5400,155.11661,1.86944744,1.632178818
5400,125.3101429,1.916262343,1.674697312
5407.222378,552.6113792,0.250663304,1.686578921
5401.803323,1011.946876,0.208223621,0.239002731
5402.081868,1012.013938,0.191013886,0.539202599
5403.964719,150.41235,2.072432204,1.939053444
5400.200724,324.0476485,1.538327016,1.691885006
5406.160035,122.4380484,1.775311467,2.009441202
5401.368295,131.0458272,2.080560368,2.046771859
5400,100.8866279,1.782651642,1.827968654
5406.309472,1027.94246,0.396032186,0.010092845
5400,1075.499474,0.118448504,0.343136462
5403.051935,1049.698787,0,0.074971866
5405.431096,302.9594516,0.867182381,1.376941538
5400,1048.812656,0,0.479801494
5409.348407,1015.038565,0.180817543,0.547947607
5403.944666,311.1317456,0.023430282,0.420887957
5400.258583,1066.81559,0.049222751,0.178682452
5400,1029.828268,0.290361393,0
5400,170.5669844,1.825487213,1.716927888
5405.420861,122.4749579,2,1.860747729
5403.874928,154.8547496,1.864663047,1.954234927
5400,141.6514042,2,1.739917154
5400,1013.590621,0.580277642,0.389311131
5400,1005.309552,0.472702964,0.461569556
5400,1078.546176,0.112061631,0.034641278
5400,1015.566363,0.464626928,0.488832666
5400,1032.159299,0,0
5410,1016.569209,0.200236259,0.732211848
5403.920923,143.543397,2,1.373233027
5400,1011.342961,0.048764077,0.551566335
5408.043724,147.3639617,1.928819451,1.833284511
5410,1040.756325,0.359595048,0.695485376
5410,110.7913012,1.69596235,1.945293081
5410,1037.450577,0.679817213,0.393519374
5410,173.0733189,1.843455981,1.850070853
5405.764648,705.0004117,1.820253044,1.179927194
5410,1022.381247,0.427890233,0.583051653
5403.224809,998.2219688,0.901828588,0.571807715
5400.127384,163.3964168,1.604272395,1.77613897
5403.06874,173.5560129,1.03925809,1.065930429
5400,165.2227811,1.972756084,1.806326607
5400,151.7394252,1.633266646,1.878395039
5408.433756,1037.599195,0.394789212,0.532767901
5410,1056.252844,0.011451771,0.37257679
5403.459698,144.17575,2.087702576,1.996055358
5400,1013.817826,0.040494878,0.700195159
5401.113878,967.1023821,0.725202641,0.042845899
5410,1059.926888,0.257085813,0.062611981
5400,162.7303044,1.527026808,1.812832373
5400,144.419061,1.752374203,1.677921584
5402.275109,699.7804255,0.863588465,1.210215378
5400,1047.343795,0.334453418,0.199566145
5406.736582,1038.782926,0.110481103,0.161908562
5408.77058,119.943242,1.878949222,1.748547066
5402.491896,1017.609045,0.16604024,0.867806697
5400,152.6195367,1.990523824,2
5400,173.3660989,2,1.753082972
5400,126.9292282,1.99124271,1.932540533
5401.470901,124.6027567,1.763939765,2
5400,117.9934283,1.819366307,1.572173752
5400,100,1.8821602,1.789365572
5400,1036.661255,0.636151476,0.518865972
5406.753366,973.3570637,0.193618145,0.531372954
5402.25435,1004.327734,0.371542049,1.59356711
5403.009383,125.927803,1.637358213,1.97855933
5406.252716,177.8062728,2,1.638742826
5401.304742,1008.380657,0.194587754,0.814136206
5400,134.6302838,1.560143723,1.700211802
5409.670652,618.7262642,0.508555694,0.823857836
5410,154.7178322,2,1.871361326
5410,1100,0,0
5406.709048,116.7193517,1.450562676,1.818318615
5406.12792,1000.768596,0.31383062,0.676493003
5400,144.4786186,2,1.732115971
5400,1055.201569,0.247922018,0
5400,157.4030411,2,1.756277278
5409.955568,513.441339,0.306510753,1.961701671
5400,1026.721603,0.75044854,0.672995075
5410,998.1964216,0.20568663,0.368340395
5400,130.3526575,1.902611338,1.693642644
5400,142.6235701,1.683873264,1.542295607
5400,1047.525497,0.312993861,0
5410,126.9758597,1.676837185,1.854093174
5410,1023.376585,0.954910788,0.120366276
5400,1048.856798,0.667587786,0.13849267
5410,135.3392847,1.930422454,1.780619772
5410,1048.868527,0.105807935,0
5400,126.2108026,2,1.865837887
5410,1020.280047,0,0.047243517
5400,1012.159072,0.296892555,0.498940651
5410,1001.684216,0.146323773,0.589023507
5400,159.7588763,1.641195491,1.857841605
5400,1010.734937,0.459422273,0.370558624
5400,129.9661201,1.604387179,1.878715169
5400,148.6061885,1.70332065,1.89252599
5403.969834,145.5143482,1.580199411,1.909591313
5401.244126,1022.633895,0.156005914,0.605745798
5400,1057.147261,0.07096242,0
5400,136.5748949,2,1.752202473
5408.5109,162.8516994,2,1.625427687
5400,131.7929898,1.753147279,1.645325473
5405.789273,138.3616268,1.860520344,1.739669286
5404.190173,139.6035557,1.812649263,1.94307232
5407.243161,997.0977644,0.34166387,0.375341697
5400,1100,0,0.064219082
5409.663784,343.8646343,0.890001584,0.199461465
5400,1005.16413,0.33689022,0.540098587
5400,132.2907286,1.584802605,1.899508338
5400,136.9788787,1.629579247,1.826694247
5409.114405,103.8385776,1.969881524,1.792167709
5400,114.9479366,2,1.731003374
5400,1033.175177,0.073394551,0.149214221
5406.29339,588.6597756,0.913316565,1.055368207
5407.710342,120.8576958,1.390535821,1.735033055
5410,121.4827918,1.892633223,1.467201327
5400,146.6099675,1.598176948,1.832687589
5400.197658,953.4615351,0.174144963,1.717875679
5410,160.3850125,1.779118077,1.792663644
5410,139.8323004,1.652216468,2
5401.981166,153.8829441,2,2
5410,154.2871795,1.575484717,1.912860678
5400,1073.275626,0,0.177067186
5400,1022.463135,0.03914248,0.483012122
5400,125.0311488,2,1.980892942
5400.486752,127.3810412,1.557099596,1.837648784
5407.565137,1050.345929,0,0.712754221
5410,141.1224481,1.9028706,2
5400,142.7343933,1.739716519,2
5402.041339,1051.420645,0,0
5404.509213,138.3205534,0.926903618,1.993790701
5400,117.4939462,1.725853358,1.99019684
5410,1043.858662,0,0.684203626
5400,119.6487141,1.797606563,1.743003047
5400,136.6808512,1.859491644,2
5400,1006.078189,0.278778398,0.135412854
5407.902075,119.0757339,1.859751561,1.62461445
5400,156.1388764,1.767562741,1.678733734
5410,153.823763,1.707903903,1.83108752
5401.118535,136.9949887,1.552865729,1.717728654
5410,1035.869619,0.334002117,0.802203211
5410,1022.545268,0.401641369,0.586988379
5400,1040.733829,0.041847181,0
5409.631657,1074.059572,1.783175356,1.023965972
5400,1037.472982,0.132361366,0.492419388
5400,1065.113202,0,0.119770084
5400,986.5427932,0.487067517,0.72904421
5400.140932,138.8155899,1.876806926,1.898813606
5406.498592,1018.338682,0.439945329,0.475315242
5402.264049,664.4725317,0.450158239,0.5701083
5400,143.6994372,1.926072858,1.84193455
5407.731635,1039.725033,0.383553855,0.019144648
5403.014431,144.7844461,1.941618027,2
5410,1039.572285,0.506389608,0.478501476
5410,173.62235,2,1.948843355
5407.026282,149.2854797,1.972601583,2
5410,131.9510362,2,1.910908949
5410,1008.494836,0,0
5400,1064.751959,0.088649211,0
5406.601592,137.456625,1.587355202,2
5405.906408,1031.851668,0,0.362945049
5400,123.7547139,1.615192932,1.668928584
5402.470405,155.5397381,2,1.811734892
5403.476897,1007.167306,0.434768351,0.579578837
5404.512073,1012.562369,0.06839043,0.130042207
5402.683768,1052.546769,0,0
5407.868194,934.2576949,1.654866084,0.330904934
5400,144.0451876,1.767347915,1.719918546
5400,131.2584381,1.793383989,1.695451597
5400,134.9497975,1.900790259,1.76938261
5406.706656,1025.393928,0.677574059,0.401996036
5405.990869,197.9524266,2,1.813143538
5400,1091.709339,0,0.232333199
5409.047299,998.5790464,1.740307534,1.35564227
5400.502994,144.4380863,1.769027199,1.567758586
5403.82189,301.6304353,0.31205731,1.395144202
5405.01831,1004.886972,1.327200045,1.120571835
5405.774766,145.8528431,1.933776499,1.773245785
5400,1042.614474,0.496020352,0.610762597
5400,171.7446504,1.812416741,1.630423931
5400,1027.708901,0.617869556,0.46781694
5400,169.2050535,2,1.918859706
5400,114.0499052,1.833697828,1.646759934
5400,971.2361064,0,0.775875933
5400,136.2363909,1.939611465,2
5400,983.1465616,0.318291745,0.758037291
5400,140.8496789,1.446903693,1.406662145
5400,130.4456695,1.42321591,1.793076666
5400,1056.51782,0.202182428,0.249668049
5410,1092.031881,0.030443511,0
5400,139.7027509,1.86785063,1.55355069
5400,999.5038233,0.223261228,0.657597285
5410,164.8095787,2,1.720625991
5400,148.6080034,1.884665199,1.468447904
5400,994.1872119,0.671152273,0.370796615
5400,1067.824809,0,0
5403.77877,542.9942514,1.530605458,0.525215994
5410,156.0577893,1.698304983,1.892559903
5399.173742,1067.439756,0.119332028,0.519986785
5398.408561,1029.190472,0.311595384,0.872875351
5404.991919,1081.615676,0.117990618,0
5407.144994,1043.193061,0,0.186141866
5400,1006.003495,0.504150893,0.67736553
5410,1060.600221,0.435420418,0.395346083
5410,1077.391918,0.324083148,0.220767414
5410,1065.344687,0.340629831,0.150789296
5410,143.1617359,1.690967891,2
5410,155.14981,1.889564738,1.962920306
5401.847508,1093.83509,0.062890055,0
5406.791874,725.6853045,1.506983893,0.936167031
5400,1058.071223,0,0.072747714
5400,1009.322278,0.076500773,0.464794567
5400,132.1207146,1.775509544,1.863247489
5409.515014,131.0960159,2,2
5407.645338,100,1.338239896,1.755156776
5410,1010.493955,0,0.363435368
5400,113.8182714,1.956838675,1.735866532
5400.719811,136.9885817,1.881025985,1.631888102
5405.761526,651.8658085,0.721088374,0.713691338
5410,1035.08874,0.633855187,0.213997215
5405.134867,142.6543263,1.941038771,1.70633089
5400,1020.931138,0.328695198,1.021155702
5400,136.0362426,1.7680417,1.492862623
5410,1034.601608,0.293309912,0.368117893
5410,1023.411013,0.226273249,0.687396002
5410,1014.929666,0.622030927,0.835583389
5408.429532,578.1148421,1.550674423,0.317118355
5403.04963,497.4547013,1.17417691,1.740987071
5400,132.3676247,1.681451252,1.186284221
5400,1028.095436,0.094071336,0.343247282
5402.313758,1041.008911,0,0.0455962
5404.334559,1049.100597,0,0.701069884
5400,1038.893008,0.312622156,0.939526934
5410,117.1142372,1.738049143,2
5410,1016.450449,0.526064876,0.283844794
5400,1065.724115,0,0.072224919
5405.775012,968.0770683,0.272812055,0.234395638
5400,1082.904639,0,0
5408.490953,126.6376065,1.557980583,1.82697293
5401.019323,140.0557343,1.14094612,0.259591051
5410,147.7765327,1.877721341,1.692905376
5411.284324,988.9064655,0.25052678,0.474008075
5400,1012.610512,0.195581177,0.454511595
5410,174.812264,1.733490705,1.855761915
5410,123.6830474,1.675646342,1.885197317
5405.859403,111.2360088,1.926967922,1.556127797
5409.82193,113.4554455,1.794337807,1.939912257
5407.040438,147.1140825,1.816631187,1.691338361
5400,1090.18861,0,0.180211272
5406.22584,1045.655222,0.220736075,0.582910698
5400,155.5700171,1.926766628,1.622574516
5400,1030.455123,0.330015745,0.770444186
5410,1049.675063,0,0.401277942
5408.237738,452.8673068,1.499565252,1.786955944
5402.876175,101.9486954,1.423070027,1.777286146
5400,1056.211968,0.02632478,0
5400,117.5352139,2,1.663754534
5400,106.1350157,1.941814997,2
5402.255902,805.547629,0.385253727,0.29257849
5401.688319,148.7109856,1.793373149,2
5401.542539,134.5317505,1.498177781,2.135770494
5401.073059,1063.687937,0.276730231,0.986759821
5400,135.0628962,1.729431537,1.885241089
5410,168.1807762,1.463964741,1.907276714
5410,1058.036131,0,0.192321763
5400,1056.445595,0.157083843,0
5407.461272,1051.838425,0.340295613,0.652293057
5408.41251,127.0245594,2,1.952706724
5402.035091,152.4532454,1.903857567,1.887188388
5410,147.5904842,1.491519016,1.904365808
5401.05972,222.0128551,0.1924668,0.638062272
5400,128.3417207,1.720096116,1.578280954
5407.109781,1027.619111,0,0.751696927
5410,1044.232371,0,0.518603818
5400,988.3419368,0.205023541,0.749004951
5400,134.6076503,1.624731768,1.931780131
5400,976.8986955,0.077285327,0.439183993
5400,1088.598668,0,0
5400,1034.60686,0.189927312,0.742950023
5403.075759,1054.474085,0,0
5407.089793,115.9835612,1.915530675,1.60223493
5404.084667,989.1877548,0.398284269,0.416339175
5400,101.7900698,1.527848299,1.964253526
5400,142.4864914,1.798892616,1.790382889
5410,1036.569404,0.237573176,0.212764567
5410,1016.806018,0.361360284,0.483139744
5410,142.2251188,2,1.812507497
5405.609411,139.8955771,1.781261119,1.694409519
5400,100,1.44240474,2
5400,164.9960512,2,1.934022624
5400,1036.115522,0,0.264940014
5408.006426,108.9417857,0.84912193,1.004102732
5400,159.4993429,1.858017892,1.909718665
5400,1013.297741,0.349323163,0.388778297
5404.745972,694.1632725,0.951645288,0.358036925
5400,1050.51792,0.117922887,0.397401914
