Radio Frequency,Pulse Width,Azimuth,Amplitude,Angle Of Elevation,Ground_Truth
5410,133.5798823,1.843483625,19.66425164,1.992622685,Emitter_1
5406.136337,148.7901328,1.808077979,10.35705632,2,Emitter_1
5400,994.3903932,0.043077361,31.7983683,0.922910811,Emitter_2
5403.974626,986.6042544,0.31077085,31.30751186,0.461745501,Emitter_2
5399.678266,103.458269,2.025969989,10.80752221,1.484010678,Emitter_1
5400,1039.031827,0,45.21390083,0,Emitter_3
5400,164.937768,1.701900864,19.25510254,1.729499385,Emitter_1
5406.73739,518.5786132,0.253263812,10.5074108,0.93171479,Noise
5400,1040.571553,0.458893191,23.97751587,0.684903907,Emitter_2
5400,126.8324692,1.948053434,7,1.766994647,Emitter_1
5403.099874,1054.897658,0,46.21200103,0,Emitter_3
5402.911208,1087.395976,0,49.74021348,0,Emitter_3
5400.311434,1010.599672,1.333929557,37.47758214,0.824275973,Noise
5400,131.7303561,1.800805574,7,1.667838316,Emitter_1
5410,130.5913935,1.707098366,14.25365879,1.762760273,Emitter_1
5402.575441,112.5154423,1.637566775,11.64882444,1.718515454,Emitter_1
5407.450932,156.9892074,1.63795397,7,1.638029207,Emitter_1
5401.137637,1004.673012,0.110579277,31.82456334,0.179448736,Emitter_2
5404.397691,146.353115,1.733365164,7.768365109,1.790006723,Emitter_1
5400,1054.992653,0.493432929,26.28113185,1.095161778,Emitter_2
5400,157.8707967,1.945673677,7.67630968,1.725538061,Emitter_1
5400,1039.04328,0,42.86281766,0,Emitter_3
5400,137.7379736,1.948351711,8.427490819,1.89627172,Emitter_1
5403.024114,253.4528426,1.487266481,43.39050275,0.625263767,Noise
5400,165.2565634,1.842353848,20.39896416,1.481285091,Emitter_1
5405.248915,189.4408528,1.199202161,39.01463133,0.541206417,Noise
5406.142808,186.2635591,0.38100827,40.43718543,1.786017248,Noise
5404.865333,442.8249372,0.646369754,34.98826612,1.010790145,Noise
5404.391112,151.5408577,1.791581014,7,2,Emitter_1
5410,1049.951751,0.244596372,25.62148755,0.641651565,Emitter_2
5405.189641,118.561539,1.903381278,20.49393717,1.851324331,Emitter_1
5400,1083.366336,0.186635773,40.05117734,0,Emitter_3
5400,138.5530931,1.610966459,9.762467312,1.532536003,Emitter_1
5408.781152,124.1298875,1.572090645,7.536831329,1.726137942,Emitter_1
5410,1020.435494,0,31.36016995,0.636520899,Emitter_2
5400,1008.924332,0.407844564,32.40720497,0.661020867,Emitter_2
5404.244121,1045.683588,0.355880388,35.05851633,0.010832917,Emitter_3
5405.235737,1073.623853,0,49.06337136,0,Emitter_3
5400,1018.857044,0.354700294,28.87640278,0.600007205,Emitter_2
5400,145.7927257,1.934559143,19.41371089,1.74120603,Emitter_1
5400,147.1269673,1.638890397,9.943876184,1.92645411,Emitter_1
5410,1058.124141,0.001389972,48.15049634,0.429313881,Emitter_3
5400,1038.01658,0.436192954,36.74781426,0.63532296,Emitter_2
5403.618914,1054.188816,0,40.02184345,0.260453435,Emitter_3
5403.410662,920.4824458,0.69707033,25.16142194,1.242519918,Noise
5410,996.6076259,0,35.44865685,0.422533236,Emitter_2
5409.40373,994.6520587,0.161682164,31.88849579,0.72108431,Emitter_2
5400,144.5005451,1.797357342,17.65931177,1.978652932,Emitter_1
5410,140.9904213,1.903592591,10.66203789,1.662031068,Emitter_1
5400,170.6927228,1.261365629,7,1.734701424,Emitter_1
5400,1033.683461,0.587736592,26.46328688,0.408471809,Emitter_2
5409.378755,644.8728004,0.840728573,33.56893587,0.457278401,Noise
5409.635398,124.8537495,1.394667254,20.49694607,1.735082979,Emitter_1
5400,1013.662116,0.099970753,37.28636173,0.536119364,Emitter_2
5401.028303,991.7933843,0.123284725,32.68189315,0.512904129,Emitter_2
5407.779762,104.7067509,2,9.517594369,1.801480504,Emitter_1
5400,1011.46745,0.180469221,22.19290524,0.945835531,Emitter_2
5400,1044.15714,0.493536146,21.67603549,0.394315601,Emitter_2
5410,141.2249356,2,8.730710123,2,Emitter_1
5403.323436,221.1464285,0.033683835,29.26489944,1.166372778,Noise
5404.896642,157.2892226,1.662064951,7.575746361,2,Emitter_1
5407.544712,129.2911358,1.971203886,15.52121362,1.708153314,Emitter_1
5408.702988,1023.614427,0.280924751,30.05875981,0.617322275,Emitter_2
5400,1044.481857,0.260419144,49.91548302,0.295946363,Emitter_3
5403.078278,119.375759,2,11.07838621,1.924185315,Emitter_1
5402.232952,156.9804315,1.644915599,13.62980984,1.666867664,Emitter_1
5409.448738,807.2196247,0.32768658,20.99578359,0.946351227,Noise
5400,1000.694588,0.388445852,27.81802404,0.237053234,Emitter_2
5404.742854,131.1443912,1.952466183,9.912836426,1.993119199,Emitter_1
5400.887626,503.053269,1.590985402,17.83183967,0.680054593,Noise
5401.970343,990.9892543,0.621627619,47.6782064,1.209469793,Noise
5400,138.7076523,1.620076081,7,1.625405322,Emitter_1
5410,165.6128187,1.627078288,11.21830219,1.73193863,Emitter_1
5410,1009.157023,0.102822175,38.78804904,0.223533203,Emitter_2
5400,1042.436953,0.484914091,29.89544934,0.576800858,Emitter_2
5410,1045.771869,0,47.90168253,0.055152491,Emitter_3
5400,143.8457582,2,20.53172646,1.413051375,Emitter_1
5406.223411,997.1907563,0.240115553,24.74482953,0.41694548,Emitter_2
5400,1080.336716,0,43.10937359,0.079702501,Emitter_3
5410,1049.152099,0.374041735,37.56235494,0.590085977,Emitter_2
5401.39852,126.8695521,1.684422347,12.67182513,1.963670721,Emitter_1
5410,145.4004276,2,7,1.621517827,Emitter_1
5400,1077.358434,0,39.70365609,0.406937692,Emitter_3
5410.688055,1087.390767,0.305527019,45.64705822,0.199336372,Emitter_3
5409.349762,596.0754585,0.410173349,8.732194134,1.74655349,Noise
5410,154.7716878,1.953993891,17.45196658,1.773078147,Emitter_1
5400,1088.294959,0,41.72015671,0.070407532,Emitter_3
5405.829974,258.1089118,1.457943883,15.99352971,1.368664273,Noise
5400,1021.720624,0.783657322,24.3932469,0.644387156,Emitter_2
5402.12719,1038.501075,0.44799876,47.69049972,0.387328497,Emitter_3
5400,1016.190773,0.38921196,30.03147703,0.743922681,Emitter_2
5410,1021.878179,0.061129154,37.48796651,0.603793985,Emitter_2
5408.703565,333.485525,1.909658838,38.50255724,0.151728092,Noise
5400,128.8665025,1.930171624,10.94371504,2,Emitter_1
5400,146.6305729,1.780601645,7,1.68509104,Emitter_1
5404.681892,1062.299964,0,44.87332615,0,Emitter_3
5400.944847,158.0600094,2,12.05708108,1.696134833,Emitter_1
5402.100707,1010.066181,0.354751899,41.50782518,0.747815496,Emitter_2
5410,148.5042392,1.750720256,13.43613458,1.938215274,Emitter_1
5407.25103,1023.447656,0.077243627,29.25047354,0.231737889,Emitter_2
5400,138.6078097,1.882201904,7.818316048,2,Emitter_1
5400.634204,155.8188102,1.912084389,9.275208242,1.742316213,Emitter_1
5400,1052.892941,0,42.9544943,0,Emitter_3
5400,1073.510551,0.056585001,51,0.339373035,Emitter_3
5400.047616,920.5153504,1.894659507,29.69405242,0.57897168,Noise
5400.601589,1084.014203,0.180197815,47.42485615,0.043699051,Emitter_3
5410,1034.829108,0.559208013,34.15206662,0.834358321,Emitter_2
5408.427833,166.4131187,1.775403951,8.74456767,1.895174641,Emitter_1
5402.978345,1036.117786,0,48.30642932,0.157414796,Emitter_3
5402.650338,183.6197097,1.891665258,8.812418009,1.938387186,Emitter_1
5408.583725,143.6268428,1.591981666,20.61567194,2,Emitter_1
5400,1026.256112,0.528766966,29.15741195,0.312132134,Emitter_2
5400.835504,1048.016606,0.13163167,51,0,Emitter_3
5400,1033.964477,0.27820293,31.98734278,0.262666289,Emitter_2
5400,1054.800603,0,41.47921203,0,Emitter_3
5400,992.6714394,0.333194413,26.3246973,0.162078047,Emitter_2
5409.012428,498.234595,1.14896757,16.99315794,1.16177072,Noise
5406.595583,452.6255395,1.002532823,14.53799843,0.645022244,Noise
5400,1086.904544,0,49.60811758,0,Emitter_3
5400,1019.519853,0.420882059,24.79253474,0.308494445,Emitter_2
5400,157.8910195,1.63050688,13.51879919,1.742935011,Emitter_1
5399.357838,1004.28289,0.085894361,19.57558575,0.591663588,Emitter_2
5400.506136,1004.54793,0.231535096,36.02620093,0.497558399,Emitter_2
5400,1009.777814,0.210825579,35.97711519,0.127840443,Emitter_2
5403.285712,1036.923884,0.110830008,32.50835021,0.553602425,Emitter_2
5405.072046,345.7292797,1.425165546,9.880284799,1.606006284,Noise
5400.049132,107.6789369,1.91897393,10.22311099,1.781633247,Emitter_1
5400,1081.292535,0.001625775,43.39126558,0.178089785,Emitter_3
5400,1080.635545,0.138998328,46.77178215,0,Emitter_3
5406.509505,449.9004672,1.351624816,25.11696102,1.130081501,Noise
5400,1038.721887,0,47.34486793,0.233554708,Emitter_3
5400,159.5695557,1.991043061,19.83103193,2,Emitter_1
5400,1060.195443,0.346492432,36.6634733,0,Emitter_3
5407.03801,1011.915216,0.47269992,27.73349336,0.736906113,Emitter_2
5400.472765,129.1519198,1.588366555,9.425358113,1.728247445,Emitter_1
5400.934828,919.2879246,0.487792267,50.84885913,0.709580141,Noise
5400,1006.541773,0.219212901,30.85310567,0.788754674,Emitter_2
5403.844868,141.8720605,1.648361092,7,1.770040717,Emitter_1
5409.535993,817.6041484,1.931091204,15.57570736,1.694000629,Noise
5400.332819,1031.473617,0.197051081,32.84183553,0.602490981,Emitter_2
5399.774922,1001.188979,0.201354855,23.59216806,0.137119853,Emitter_2
5400.045251,115.3603135,1.588335669,15.27481426,2,Emitter_1
5405.890433,1019.319835,0.377277452,30.42080997,0.754346505,Emitter_2
5410,100,1.874479915,11.22567926,1.730133746,Emitter_1
5400,1038.739115,0.522380076,28.78088924,0.80972711,Emitter_2
5400,1040.008314,0.487153665,23.75027349,0.722728602,Emitter_2
5410,160.7232135,1.827706547,8.475095831,1.607027819,Emitter_1
5410,1039.245902,0.016680945,23.3239951,0.286871708,Emitter_2
5404.618904,370.2088644,0.842920959,47.23898791,1.186532562,Noise
5408.96129,988.5656054,0.506350176,16.21722911,1.979170015,Noise
5400,1005.437068,0.333738174,21.22602139,0.446663966,Emitter_2
5405.979739,822.3760016,1.96982124,50.83432851,1.855497698,Noise
5402.059221,111.1319288,1.723551527,19.46124773,1.804305226,Emitter_1
5401.291435,848.4498731,0.953717319,27.58897454,1.694852584,Noise
5408.797936,984.1378602,0.341971967,31.91834845,0.147625877,Emitter_2
5407.52116,162.9065734,1.769515525,16.72326819,2,Emitter_1
5410,126.6489543,1.861579373,10.64970988,2,Emitter_1
5401.914743,635.4642485,1.702263371,48.83912965,0.279274668,Noise
5400,138.1698606,1.955553353,13.86869944,1.842336611,Emitter_1
5406.44758,144.9031165,1.748160384,7,1.433383385,Emitter_1
5400,155.4660948,1.927130289,20.82457302,2,Emitter_1
5410,128.520111,1.575716545,14.30947133,1.466237436,Emitter_1
5400,1007.617097,0.206945986,35.17837782,0.383572041,Emitter_2
5410,105.4474229,1.913546227,14.00168018,1.959964699,Emitter_1
5400.637246,1065.884881,0,39.11594244,0.25849367,Emitter_3
5403.219889,144.278451,1.651981378,18.00773535,1.280657221,Emitter_1
5400,1052.050548,0.173024279,28.92996135,0,Emitter_2
5410,131.7969865,1.633295499,17.43683025,1.710382073,Emitter_1
5402.625296,134.8674301,1.96506379,12.02144735,1.624115201,Emitter_1
5408.394969,1084.265075,1.148390628,25.66758568,0.056726289,Noise
5400,1041.589442,0.127204625,40.65881248,0.938192672,Emitter_2
5401.535078,1041.084015,0.122702809,47.46413666,0.326239735,Emitter_3
5400,1053.065699,0.229340873,46.82571522,0,Emitter_3
5400,130.0940512,1.719519964,7,1.785283198,Emitter_1
5400,1054.121552,0.053630203,44.37204433,0,Emitter_3
5406.767857,904.4001934,1.667225433,43.51194197,1.295459234,Noise
5410,1012.355243,0,22.16098146,0.647477671,Emitter_2
5406.305198,127.5501924,1.755519491,12.7369533,1.545722668,Emitter_1
5400,1072.930286,0.219393062,36.86840697,0,Emitter_3
5400,1041.006563,0.321182811,27.84607431,0.429970324,Emitter_2
5410,121.5624817,1.834923848,7,1.665273725,Emitter_1
5400,1099.180654,0.167706007,37.37156048,0.105570626,Emitter_3
5410,150.4207748,1.629944084,13.19761163,1.983000269,Emitter_1
5406.240126,129.0454507,1.903602832,10.34298788,1.960610757,Emitter_1
5400,1026.765363,0,42.1922786,0,Emitter_3
5400,133.7774419,1.861826077,16.00145762,1.894587029,Emitter_1
5401.615105,143.4729175,1.543446363,10.66587326,1.788265977,Emitter_1
5403.526882,1001.807551,0,29.65694965,0.44875286,Emitter_2
5410,1023.124768,0.496729745,30.72211877,0.429846825,Emitter_2
5407.262742,1052.500942,0.062257085,24.4031834,0.453081077,Emitter_2
5400,160.4259736,2,12.88105181,1.912003724,Emitter_1
5400,1057.183177,0.01977112,50.91668406,0,Emitter_3
5400.177102,1067.790556,0,40.45923951,0.12277571,Emitter_3
5406.839599,125.7161133,2,15.21828484,1.324484191,Emitter_1
5405.119034,152.3910473,1.887204333,17.25105357,1.884927128,Emitter_1
5409.846945,121.2598168,1.795110006,44.57434185,0.483637503,Noise
5400,133.6864163,1.695908335,12.13895556,1.80893665,Emitter_1
5410,1042.028335,0.364054655,22.32504634,0.545341478,Emitter_2
5405.552882,100,1.661379858,12.72501351,1.881302847,Emitter_1
5400,1048.408328,0.504291324,31.67497724,0.68888256,Emitter_2
5403.42316,992.9981061,0.123075556,28.44180797,0.592920869,Emitter_2
5400.324276,142.6486486,1.757019785,9.379809675,1.605683525,Emitter_1
5407.10696,140.7333929,1.877555734,8.81763083,1.984306713,Emitter_1
5400,1058.292066,0,51,0,Emitter_3
5400,145.6681835,1.95427761,7,1.727069601,Emitter_1
5400,135.4176784,1.966423064,22.17809132,1.695445186,Emitter_1
5400,1076.066677,0,51,0,Emitter_3
5409.048378,270.2743004,1.821788171,50.7831465,1.907575905,Noise
5408.156463,1010.345891,0.093029565,27.34504562,0.480429164,Emitter_2
5400,118.1525223,1.649572797,15.82348191,1.82678633,Emitter_1
5400.839867,155.6435804,1.923935274,11.38220747,1.491422066,Emitter_1
5400,163.8094305,2,13.99348184,1.77212696,Emitter_1
5409.480551,813.5519983,0.883964136,24.21485878,0.781170424,Noise
5400,141.7031838,1.231523778,11.6550088,1.875333312,Emitter_1
5400,116.6701322,1.821702662,8.066807345,2,Emitter_1
5410,119.1262884,2,7,1.663913858,Emitter_1
5409.681437,134.3551121,1.871734573,14.24144278,1.850377653,Emitter_1
5400,1064.496116,0,51,0.183417524,Emitter_3
5409.5909,992.0142203,1.385584422,31.96021486,1.253128804,Noise
5400,1018.157499,0.43788424,30.16854368,0.489563607,Emitter_2
5402.923746,120.3670992,1.775929988,11.96574075,1.723039435,Emitter_1
5409.600974,870.4784232,1.514997698,12.29826772,0.881189504,Noise
5400,1001.019178,0.344167361,33.46536231,0.631901022,Emitter_2
5400,101.6405853,1.957837027,13.07417335,1.644469656,Emitter_1
5407.810923,112.5939932,1.755591928,7,1.973589185,Emitter_1
5403.177352,1026.646008,0.242540658,27.09814081,0.387596573,Emitter_2
5400,1040.851211,0.406490574,24.6260062,0.552868808,Emitter_2
5403.016399,114.2314461,2,7,1.641272589,Emitter_1
5400,173.1215763,1.671829629,10.53737993,1.836830307,Emitter_1
5410,1085.916359,0.217110474,51,0,Emitter_3
5405.376781,135.9276815,1.876293913,10.60769387,2,Emitter_1
5400,1093.036382,0,48.84753761,0,Emitter_3
5400.58712,937.9035805,1.624222162,20.92488537,1.433409243,Noise
5400,116.6127225,1.690427529,13.02517092,1.393418709,Emitter_1
5408.130295,983.7606224,1.784497455,22.93834926,1.213430193,Noise
5400,138.0989493,1.81775763,13.6008694,1.818558256,Emitter_1
5400.383509,162.0114356,1.747052973,5.160609807,1.92360666,Emitter_1
5400,160.8425425,1.495602952,15.55326213,1.71487802,Emitter_1
5409.235239,467.2486377,1.831879411,37.38417122,0.834779137,Noise
5407.994851,573.4955392,1.096248101,30.12821658,0.552542468,Noise
5400,130.3652234,1.745961062,17.58976857,1.907033051,Emitter_1
5407.578317,161.4685791,1.747119458,17.07249967,1.48585287,Emitter_1
5408.738616,1036.24445,0.360256676,33.4661918,0.572188842,Emitter_2
5410,1038.643716,0.4849528,32.84419123,0.504331946,Emitter_2
5410,145.1014243,1.605497203,15.31924973,1.328056346,Emitter_1
5400,1052.620704,0.194666948,39.87385762,0,Emitter_3
5399.989937,1045.575289,0.051353405,34.31395856,0.460207495,Emitter_2
5400,144.4236581,1.986100433,13.73751274,1.98383878,Emitter_1
5401.750106,141.5463507,1.746850546,17.2934086,1.469351051,Emitter_1
5400,143.3446975,1.633160401,13.1867299,1.9801594,Emitter_1
5410,110.649917,1.803509048,20.00897767,1.886623778,Emitter_1
5400,193.9242149,1.554117618,16.1630984,1.760450937,Emitter_1
5400,123.0522352,1.973595276,11.57674599,1.938567944,Emitter_1
5409.580266,755.0709406,1.017339989,49.08767506,0.161252273,Noise
5406.288813,178.4941145,2,7,1.651523348,Emitter_1
5407.096038,1047.057319,0.207176297,51,0.123427622,Emitter_3
5400,1060.317228,0.247345719,40.22728645,0.233818694,Emitter_3
5410,153.2225161,1.5866382,21.65733006,1.860099839,Emitter_1
5410,1026.146456,0.038408263,29.56489795,0.237023022,Emitter_2
5406.958263,1016.576899,0.315476453,28.9438736,0.354726559,Emitter_2
5409.428648,137.7218282,2,7,1.75192602,Emitter_1
5402.198926,140.2841764,1.885085894,18.50759727,2,Emitter_1
5400,1056.703154,0.247657173,21.67212888,0.530352271,Emitter_2
5400,103.4852256,1.866833755,8.416291172,1.790259073,Emitter_1
5400,141.5166596,1.843948235,16.64999878,1.646516482,Emitter_1
5400,117.7139105,1.954409417,7.629523975,1.976229169,Emitter_1
5410,971.5855665,0.732887311,31.41516995,0.299330694,Emitter_2
5410,1007.967705,0.436413593,29.94357662,1.004589514,Emitter_2
5400,151.1679313,2,10.67258712,1.676069027,Emitter_1
5404.267857,606.7986014,1.054699771,49.486424,1.320204242,Noise
5400.915394,1039.835699,0,31.75145741,0.520962388,Emitter_2
5400,143.2611108,1.844864885,9.801831573,1.539070019,Emitter_1
5408.690857,121.8195533,1.540133269,18.50994842,1.584974273,Emitter_1
5405.55164,1020.625774,0.060658172,41.72828632,0.536623777,Emitter_2
5401.876629,154.8066082,1.804496394,16.37950317,1.56199297,Emitter_1
5404.221999,296.1823888,0.946916082,40.50520909,1.511851324,Noise
5400,140.3376981,1.725908996,9.882906249,1.698704234,Emitter_1
5400,147.8274047,1.795730133,7,1.867312147,Emitter_1
5400,168.8623057,1.843760742,18.07654489,1.617081387,Emitter_1
5399.956529,1022.990134,0.221218586,25.45367476,0.156528886,Emitter_2
5400,1060.656801,0.198258021,41.93669333,0.348339922,Emitter_3
5400.787921,140.2749792,1.863768369,12.01023268,1.741420646,Emitter_1
5406.433367,349.0032747,0.797258889,26.87122036,0.056811941,Noise
5400,171.7406867,2,17.50639918,1.969088858,Emitter_1
5400,1042.222452,0.257996098,30.33990757,0.393545978,Emitter_2
5400,100,1.646969468,7,1.67765948,Emitter_1
5400,147.4850759,2,7.213516164,1.627579112,Emitter_1
5407.366703,159.1767432,1.714163239,14.91986943,1.918202086,Emitter_1
5410,1023.101995,0.117466539,30.22154153,0.833463869,Emitter_2
5400,1011.340922,0.084240111,32.27881978,0.626755069,Emitter_2
5400,109.8965868,1.891706777,7.965336563,1.935570754,Emitter_1
5400,100,1.84182127,11.30926971,1.814117744,Emitter_1
5402.1176,437.6024681,0.991344477,19.22981459,0.739946247,Noise
5410,152.2348403,1.938458511,18.61242023,1.849619585,Emitter_1
5401.605397,1012.474669,0.24456896,37.67096124,0.307929556,Emitter_2
5401.633016,522.2542069,1.035696566,8.455020048,1.496852633,Noise
5400,156.054191,1.744327338,10.5717918,1.266067887,Emitter_1
5409.469579,111.3182829,1.826190885,10.34960798,1.741712467,Emitter_1
5410,173.5719063,2,8.034803885,1.963640337,Emitter_1
5410,124.9838313,1.788957736,11.41472578,1.418223601,Emitter_1
5400,145.2241395,1.884706974,8.945347301,1.765719352,Emitter_1
5400,134.8678078,1.836080586,10.95020285,1.929971843,Emitter_1
5408.029109,854.604626,1.812770603,36.3530757,1.133674155,Noise
5409.134686,560.7303775,0.936025509,11.81407415,0.374777538,Noise
5410,1044.471679,0.561443572,33.49044605,0.474299832,Emitter_2
5400,135.3873483,1.700374824,16.57710086,1.608590931,Emitter_1
5405.73909,147.610552,1.518084637,11.81666693,1.694550364,Emitter_1
5400,143.1033181,1.968391341,13.50148019,1.895939404,Emitter_1
5400,120.7135892,2,13.17230669,1.733204317,Emitter_1
5403.428861,116.0700095,1.935748673,13.44337598,1.992003675,Emitter_1
5410,117.5573721,1.685766405,8.653172356,1.644779775,Emitter_1
5406.466322,301.2146085,0.568270172,20.01536904,0.97305786,Noise
5410,1024.438342,0.685738472,31.46168003,0.580013662,Emitter_2
5400,1017.480172,0.425567292,19.31726333,0.686112959,Emitter_2
5406.053794,370.1948268,1.390810951,17.20858053,1.627334336,Noise
